Location Name,Latitude,Longitude,Provider,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps,Minimum Latency,Test Count,Sample Count,Device Count
"Pilar, Bataan, Philippines",14.60553,120.51639,DITO,65489,51,65.49,0.05,40,2,1,1
"Jolo, Sulu, Philippines",6.04533,121.01631,Globe,12153,8494,12.15,8.49,41,2,1,1
"Santa Rita, Pampanga, Philippines",14.99762,120.61451,Globe,10300,360,10.30,0.36,26,2,1,2
"Gonzaga, Cagayan, Philippines",18.24148,122.10647,Smart,17945,6131,17.95,6.13,23,2,1,1
"Santa Ignacia, Tarlac, Philippines",15.61667,120.43556,Globe,38259,9802,38.26,9.80,15,2,2,2
"Quezon, Nueva Vizcaya, Philippines",16.45779,121.28552,Globe,41160,12066,41.16,12.07,27,2,1,2
"Conner, Apayao, Philippines",17.79293,121.21685,Smart,25155,1297,25.16,1.30,32,2,1,1
"Alubijid, Misamis Oriental, Philippines",8.53597,124.4531,Smart,17196,15637,17.20,15.64,19,2,1,2
"Bucay, Abra, Philippines",17.53019,120.7235,Smart,31398,936,31.40,0.94,37,2,1,1
"Minalin, Pampanga, Philippines",14.97052,120.68518,Smart,119724,24493,119.72,24.49,28,2,1,2
"Lumban, Laguna, Philippines",14.29353,121.52558,Smart,224316,29009,224.32,29.01,10,2,2,2
"Tampilisan, Zamboanga del Norte, Philippines",7.97248,122.66165,Globe,20597,15030,20.60,15.03,33,2,1,1
"Sudipen, La Union, Philippines",16.85055,120.49336,DITO,13480,1073,13.48,1.07,33,2,1,1
"Biliran, Philippines",11.51361,124.47527,Globe,1602,653,1.60,0.65,43,2,1,1
"Opol, Misamis Oriental, Philippines",8.52263,124.57239,DITO,47091,7832,47.09,7.83,40,2,2,2
"Nabunturan, Davao de Oro, Philippines",7.54501,126.02409,Globe,6616,15,6.62,0.02,359,2,1,1
"Carasi, Ilocos Norte, Philippines",18.21304,120.87286,Globe,62322,5058,62.32,5.06,26,2,2,2
"Toboso, Negros Occidental, Philippines",10.71769,123.46077,Globe,19348,5160,19.35,5.16,37,2,1,2
"Bayawan City, Negros Oriental, Philippines",9.53644,122.7633,Globe,24143,6829,24.14,6.83,37,2,1,2
"Santa Cruz, Ilocos Sur, Philippines",17.06168,120.49336,Globe,26557,5903,26.56,5.90,32,2,1,2
"Leganes, Iloilo, Philippines",10.78605,122.5888,Globe,30154,6390,30.15,6.39,21,2,2,2
"Urbiztondo, Pangasinan, Philippines",15.82012,120.35508,Smart,23876,559,23.88,0.56,15,2,1,1
"City of Tandag, Surigao del Sur, Philippines",9.08041,126.0676,DITO,61299,13947,61.30,13.95,44,2,2,2
"Jasaan, Misamis Oriental, Philippines",8.65161,124.78513,Globe,27156,8085,27.16,8.09,31,2,1,2
"Torrijos, Marinduque, Philippines",13.33435,122.01555,Smart,60823,41442,60.82,41.44,20,2,1,2
"Tubigon, Bohol, Philippines",9.9145,123.96385,Smart,93386,29502,93.39,29.50,20,2,2,2
"Vinzons, Camarines Norte, Philippines",14.21145,122.88741,Smart,8679,260,8.68,0.26,31,2,1,1
"Enrique B. Magalona, Negros Occidental, Philippines",10.87695,122.98281,Smart,28274,2479,28.27,2.48,27,2,2,2
"Pila, Laguna, Philippines",14.23461,121.3656,Smart,458279,66543,458.28,66.54,11,2,1,2
"Toledo, Cebu, Philippines",10.38705,123.65017,Smart,70216,30321,70.22,30.32,20,2,2,2
"Cajidiocan, Romblon, Philippines",12.40062,122.65035,Smart,3919,16038,3.92,16.04,27,2,2,2
"Gloria, Oriental Mindoro, Philippines",12.93397,121.37703,Globe,17773,2044,17.77,2.04,22,2,1,1
"Minalabac, Camarines Sur, Philippines",13.52836,123.19137,DITO,100401,8524,100.40,8.52,25,2,1,1
"San Miguel, Bohol, Philippines",9.994,124.35324,Globe,24361,18378,24.36,18.38,37,2,1,2
"Nueva Valencia, Guimaras, Philippines",10.46356,122.54859,Globe,5213,625,5.21,0.63,514,2,1,1
"Mercedes, Camarines Norte, Philippines",13.90012,123.06765,Globe,50478,11940,50.48,11.94,25,2,2,2
"Casiguran, Sorsogon, Philippines",12.843,124.04187,Globe,10805,9827,10.81,9.83,30,2,1,1
"Cuyo, Palawan, Philippines",10.80729,121.02778,Globe,8603,3708,8.60,3.71,53,2,1,1
"Nagcarlan, Laguna, Philippines",14.14903,121.38847,Globe,77540,1342,77.54,1.34,18,2,1,2
"Hamtic, Antique, Philippines",10.65189,122.01555,DITO,2810,560,2.81,0.56,39,2,1,2
"Aringay, La Union, Philippines",16.40163,120.40119,DITO,1674,22,1.67,0.02,50,2,1,2
"Banga, South Cotabato, Philippines",6.38791,124.79617,Globe,10444,1184,10.44,1.18,45,2,1,1
"Caraga, Davao Oriental, Philippines",7.38392,126.39314,Globe,45361,1572,45.36,1.57,64,2,1,1
"Diplahan, Zamboanga Sibugay, Philippines",7.74854,122.9663,Smart,14307,1364,14.31,1.36,104,2,1,1
"San Pablo, Isabela, Philippines",17.47886,122.03829,Globe,34497,22635,34.50,22.64,28,2,1,1
"Banga, South Cotabato, Philippines",6.38791,124.79617,DITO,492,1440,0.49,1.44,60,2,1,2
"Magpet, Cotabato, Philippines",7.1332,125.17087,Smart,76601,6829,76.60,6.83,28,2,2,2
"Juban, Sorsogon, Philippines",12.80476,123.96385,Smart,23585,3404,23.59,3.40,34,2,1,2
"Borbon, Cebu, Philippines",10.84627,123.9973,Smart,243418,24927,243.42,24.93,39,2,2,2
"Santa Monica (Sapao), Surigao del Norte, Philippines",10.01918,126.03872,Globe,13386,1870,13.39,1.87,38,2,2,2
"Reina Mercedes, Isabela, Philippines",17.0087,121.79932,Globe,41105,22486,41.11,22.49,16,2,1,2
"San Jose, Batangas, Philippines",13.87868,121.09942,DITO,6064,235,6.06,0.24,19,2,1,2
"Nagcarlan, Laguna, Philippines",14.14903,121.38847,DITO,75349,4450,75.35,4.45,21,2,2,2
"Magsingal, Ilocos Sur, Philippines",17.6831,120.44729,Smart,464,480,0.46,0.48,30,2,1,1
"New Corella, Davao del Norte, Philippines",7.59777,125.84981,Globe,25297,2476,25.30,2.48,33,2,1,1
"Candon City, Ilocos Sur, Philippines",17.19612,120.44729,Globe,20103,1527,20.10,1.53,33,2,1,2
"Pamplona, Camarines Sur, Philippines",13.59715,123.06765,DITO,15290,2364,15.29,2.36,25,2,1,1
"San Juan, La Union, Philippines",16.6711,120.33844,DITO,33308,2354,33.31,2.35,43,2,2,2
"Sinait, Ilocos Sur, Philippines",17.85347,120.50488,Smart,142452,1889,142.45,1.89,28,2,1,1
"Aurora, Isabela, Philippines",16.99011,121.63617,Globe,9536,7271,9.54,7.27,26,2,1,2
"Balabac, Palawan, Philippines",7.9842,117.00879,Smart,38502,8447,38.50,8.45,31,2,1,1
"Talacogon, Agusan del Sur, Philippines",8.44798,125.78642,Smart,82796,6764,82.80,6.76,24,2,1,1
"Bansalan, Davao del Sur, Philippines",6.84825,125.22584,Globe,9350,174,9.35,0.17,35,2,2,2
"Enrique B. Magalona, Negros Occidental, Philippines",10.87695,122.98281,Globe,2662,6176,2.66,6.18,40,2,1,2
"Sibulan, Negros Oriental, Philippines",9.35972,123.28476,Globe,20683,5677,20.68,5.68,42,2,2,2
"Loay, Bohol, Philippines",9.60753,124.01401,Smart,165956,11442,165.96,11.44,25,2,2,2
"Calauan, Laguna, Philippines",14.14551,121.3146,Globe,6975,499,6.98,0.50,21,2,2,2
"Aloguinsan, Cebu, Philippines",10.19171,123.56161,Smart,67757,19,67.76,0.02,19,2,1,1
"Esperanza, Sultan Kudarat, Philippines",6.70074,124.48636,DITO,33724,17377,33.72,17.38,53,2,1,1
"Cabatuan, Iloilo, Philippines",10.87914,122.48206,DITO,34017,12840,34.02,12.84,44,2,2,2
"San Fabian, Pangasinan, Philippines",16.14188,120.44729,DITO,6065,4007,6.07,4.01,18,2,1,2
"Cateel, Davao Oriental, Philippines",7.76918,126.32814,DITO,3565,425,3.57,0.43,58,2,1,1
"Culion, Palawan, Philippines",11.85029,119.95093,Globe,7704,420,7.70,0.42,69,2,1,2
"Mamburao, Occidental Mindoro, Philippines",13.27653,120.643,Globe,10474,5756,10.47,5.76,20,2,1,2
"Bustos, Bulacan, Philippines",14.95239,120.91735,Globe,14342,7343,14.34,7.34,17,2,1,2
"Kananga, Leyte, Philippines",11.16036,124.57499,Globe,30522,9441,30.52,9.44,34,2,2,2
"San Jose, Negros Oriental, Philippines",9.40362,123.20261,Globe,11014,3858,11.01,3.86,41,2,1,2
"Laoac, Pangasinan, Philippines",16.04341,120.53942,Globe,16772,8753,16.77,8.75,563,2,2,2
"Angat, Bulacan, Philippines",14.92586,121.02204,DITO,69293,28949,69.29,28.95,34,2,2,2
"Siay, Zamboanga Sibugay, Philippines",7.71885,122.87613,Smart,47825,7504,47.83,7.50,24,2,2,2
"Cervantes, Ilocos Sur, Philippines",17.01107,120.735,Smart,19949,4999,19.95,5.00,17,2,1,2
"Tagudin, Ilocos Sur, Philippines",16.93875,120.47033,DITO,21934,12203,21.93,12.20,35,2,1,2
"Dumarao, Capiz, Philippines",11.22554,122.83102,Globe,17379,19292,17.38,19.29,38,2,1,2
"Dangcagan, Bukidnon, Philippines",7.5944,125.00577,Smart,31349,21124,31.35,21.12,23,2,1,2
"Puerto Galera, Oriental Mindoro, Philippines",13.44475,120.91878,DITO,51117,1156,51.12,1.16,35,2,1,2
"Paoay, Ilocos Norte, Philippines",18.07424,120.51639,DITO,10558,2965,10.56,2.97,33,2,1,2
"Magallanes, Agusan Del Norte, Philippines",9.01943,125.53295,DITO,34564,17741,34.56,17.74,40,2,1,2
"Caoayan, Ilocos Sur, Philippines",17.53822,120.39543,Smart,218579,14418,218.58,14.42,28,2,1,2
"Malilipot, Albay, Philippines",13.29931,123.71824,Smart,2668,424,2.67,0.42,28,2,2,2
"Santa Josefa, Agusan del Sur, Philippines",8.01762,126.02409,Smart,7338,415,7.34,0.42,35,2,1,1
"Kalilangan, Bukidnon, Philippines",7.8149,124.70777,Globe,13792,3170,13.79,3.17,24,2,1,2
"Pilar, Bataan, Philippines",14.60553,120.51639,Globe,128690,13431,128.69,13.43,20,2,1,2
"Binalbagan, Negros Occidental, Philippines",10.10918,123.01136,DITO,68440,13602,68.44,13.60,68,2,2,2
"Dingle, Iloilo, Philippines",10.9991,122.67043,Smart,4077,2239,4.08,2.24,17,2,1,2
"Dumangas, Iloilo, Philippines",10.82109,122.71167,Globe,19418,11094,19.42,11.09,19,2,1,1
"Polangui, Albay, Philippines",13.29368,123.48542,DITO,23156,3504,23.16,3.50,30,2,1,1
"Banga, South Cotabato, Philippines",6.38791,124.79617,Smart,136202,8165,136.20,8.17,79,2,1,2
"Compostela, Davao de Oro, Philippines",7.67742,126.15454,DITO,54557,8080,54.56,8.08,38,2,1,1
"Sara, Iloilo, Philippines",11.28199,123.01136,Globe,11951,11254,11.95,11.25,21,2,1,2
"Atok, Benguet, Philippines",16.59745,120.68901,Smart,77424,4930,77.42,4.93,13,2,1,2
"Lianga, Surigao del Sur, Philippines",8.60446,126.02409,Smart,21429,177,21.43,0.18,21,2,1,2
"Cordon, Isabela, Philippines",16.67835,121.46847,Smart,13662,1769,13.66,1.77,32,2,2,2
"Hinundayan, Southern Leyte, Philippines",10.33731,125.22584,Globe,962,4297,0.96,4.30,274,2,1,1
"Pantukan, Davao de Oro, Philippines",7.20012,126.04584,Smart,72923,4531,72.92,4.53,32,2,2,2
"Dupax Del Norte, Nueva Vizcaya, Philippines",16.21435,121.23974,Smart,26541,2867,26.54,2.87,41,2,2,2
"Linamon, Lanao del Norte, Philippines",8.16801,124.15876,Smart,9215,1040,9.22,1.04,19,2,2,2
"Victoria, Laguna, Philippines",14.19678,121.34273,Globe,18231,1105,18.23,1.11,24,2,1,1
"Umingan, Pangasinan, Philippines",15.90396,120.82692,Globe,53743,16809,53.74,16.81,19,2,1,2
"Nabunturan, Davao de Oro, Philippines",7.54501,126.02409,DITO,10867,3817,10.87,3.82,37,2,2,2
"Dulag, Leyte, Philippines",10.95915,125.00577,Smart,33067,1966,33.07,1.97,27,2,1,2
"M'lang, Cotabato, Philippines",6.93822,124.90655,Globe,11999,9927,12.00,9.93,30,2,1,2
"Siaton, Negros Oriental, Philippines",9.12425,123.03388,Smart,22476,3339,22.48,3.34,19,2,1,2
"New Bataan, Davao de Oro, Philippines",7.54452,126.21969,Globe,10078,9453,10.08,9.45,36,2,1,1
"Mataas Na Kahoy, Batangas, Philippines",13.97995,121.09656,DITO,13499,4933,13.50,4.93,18,2,1,2
"Basud, Camarines Norte, Philippines",14.00663,122.9663,Smart,11563,11772,11.56,11.77,18,2,1,2
"Libona, Bukidnon, Philippines",8.32895,124.75198,Globe,11608,1533,11.61,1.53,27,2,1,2
"Banate, Iloilo, Philippines",11.06503,122.77459,Smart,17125,710,17.13,0.71,21,2,1,1
"Norala, South Cotabato, Philippines",6.5061,124.66353,DITO,2290,244,2.29,0.24,73,2,1,2
"Buluan, Maguindanao, Philippines",6.70802,124.79065,Smart,14186,347,14.19,0.35,28,2,1,2
"Bamban, Tarlac, Philippines",15.2885,120.57044,DITO,18946,12320,18.95,12.32,32,2,1,2
"Las Navas, Northern Samar, Philippines",12.30641,125.01679,Smart,33820,688,33.82,0.69,26,2,1,1
"Basud, Camarines Norte, Philippines",14.00663,122.9663,Globe,23201,4834,23.20,4.83,27,2,2,2
"Bakun, Benguet, Philippines",16.80796,120.68901,Globe,11633,8853,11.63,8.85,24,2,1,1
"Bato, Catanduanes, Philippines",13.60687,124.31993,Smart,3010,8044,3.01,8.04,27,2,1,1
"Villasis, Pangasinan, Philippines",15.90523,120.55094,Smart,164843,3495,164.84,3.50,14,2,1,2
"San Fernando, Cebu, Philippines",10.16316,123.70738,Smart,27663,12721,27.66,12.72,29,2,2,2
"Taysan, Batangas, Philippines",13.76108,121.2283,Globe,55676,6606,55.68,6.61,19,2,1,1
"Camaligan, Camarines Sur, Philippines",13.62825,123.16327,Globe,15593,5260,15.59,5.26,22,2,1,1
"Magarao, Camarines Sur, Philippines",13.67027,123.15202,Globe,21177,12710,21.18,12.71,47,2,1,2
"Lagangilang, Abra, Philippines",17.62406,120.79246,Globe,7656,5487,7.66,5.49,30,2,1,1
"Abulug, Cagayan, Philippines",18.36771,121.42276,Smart,27053,602,27.05,0.60,40,2,1,1
"Dapa, Surigao del Norte, Philippines",9.78925,126.0676,Smart,12005,9766,12.01,9.77,24,2,1,2
"Sugbongcogon, Misamis Oriental, Philippines",8.94581,124.79065,DITO,82454,21999,82.45,22.00,30,2,1,1
"Tuy, Batangas, Philippines",14.03435,120.74649,Smart,240608,17246,240.61,17.25,17,2,2,2
"Sison, Surigao del Norte, Philippines",9.6802,125.48915,Globe,11167,2189,11.17,2.19,36,1,1,1
"Cuyapo, Nueva Ecija, Philippines",15.79995,120.68901,DITO,79626,10054,79.63,10.05,26,1,1,1
"Baler, Aurora, Philippines",15.73361,121.57125,DITO,3558,333,3.56,0.33,21,1,1,1
"Siniloan, Laguna, Philippines",14.43831,121.48561,DITO,39001,5833,39.00,5.83,25,1,1,1
"Noveleta, Cavite, Philippines",14.42785,120.88009,DITO,139828,11137,139.83,11.14,18,1,1,1
"Lagangilang, Abra, Philippines",17.62406,120.79246,DITO,21809,1595,21.81,1.60,26,1,1,1
"Baungon, Bukidnon, Philippines",8.21754,124.75198,Smart,6481,8725,6.48,8.73,71,1,1,1
"Sumilao, Bukidnon, Philippines",8.2372,124.92861,Smart,440988,42711,440.99,42.71,13,1,1,1
"Anda, Bohol, Philippines",9.76924,124.56391,DITO,53745,23731,53.75,23.73,44,1,1,1
"San Julian, Eastern Samar, Philippines",11.73856,125.37954,Smart,16116,437,16.12,0.44,30,1,1,1
"Buguey, Cagayan, Philippines",18.25855,121.78792,Globe,89901,7408,89.90,7.41,20,1,1,1
"Ibaan, Batangas, Philippines",13.81895,121.13082,Smart,44769,3032,44.77,3.03,17,1,1,1
"Magsaysay, Davao del Sur, Philippines",6.75271,125.15221,Smart,9196,1708,9.20,1.71,24,1,1,1
"Talisay, Camarines Norte, Philippines",14.1394,122.92686,DITO,19058,3192,19.06,3.19,21,1,1,1
"Atimonan, Quezon, Philippines",13.96507,121.87903,Smart,135760,26152,135.76,26.15,16,1,1,1
"Lantapan, Bukidnon, Philippines",8.04797,124.97271,Globe,21431,2633,21.43,2.63,38,1,1,1
"Sugbongcogon, Misamis Oriental, Philippines",8.94581,124.79065,Globe,15750,3102,15.75,3.10,38,1,1,1
"Oras, Eastern Samar, Philippines",12.17696,125.36857,Smart,360864,17089,360.86,17.09,16,1,1,1
"Balaoan, La Union, Philippines",16.80225,120.40119,Smart,6580,480,6.58,0.48,47,1,1,1
"Gerona, Tarlac, Philippines",15.60489,120.59698,DITO,555,491,0.56,0.49,32,1,1,1
"Nabas, Aklan, Philippines",11.85171,122.02692,DITO,7500,2104,7.50,2.10,50,1,1,1
"Saguiaran, Lanao del Sur, Philippines",8.01689,124.23104,Globe,11811,17656,11.81,17.66,20,1,1,1
"Clarin, Misamis Occidental, Philippines",8.19969,123.86237,Globe,11721,10134,11.72,10.13,20,1,1,1
"Pigkawayan, Cotabato, Philippines",7.27922,124.43092,Globe,45850,9394,45.85,9.39,29,1,1,1
"Macalelon, Quezon, Philippines",13.7674,122.18596,DITO,13439,1951,13.44,1.95,23,1,1,1
"Titay, Zamboanga Sibugay, Philippines",7.84847,122.57121,Globe,11770,3864,11.77,3.86,29,1,1,1
"San Simon, Pampanga, Philippines",14.98432,120.75127,DITO,89743,22894,89.74,22.89,23,1,1,1
"Ungkaya Pukan, Basilan, Philippines",6.46649,122.11783,Globe,14038,15620,14.04,15.62,31,1,1,1
"Maasim, Sarangani, Philippines",5.92672,124.99475,Smart,26109,17159,26.11,17.16,27,1,1,1
"Porac, Pampanga, Philippines",15.06974,120.55007,DITO,16494,2545,16.49,2.55,36,1,1,1
"Tibiao, Antique, Philippines",11.30535,122.09511,Globe,11209,4037,11.21,4.04,38,1,1,1
"Pinamungahan, Cebu, Philippines",10.26958,123.63996,DITO,106685,9130,106.69,9.13,38,1,1,1
"Baclayon, Bohol, Philippines",9.63237,123.91925,DITO,53398,4414,53.40,4.41,32,1,1,1
"Padada, Davao del Sur, Philippines",6.6593,125.33565,Globe,11855,4969,11.86,4.97,27,1,1,1
"Javier, Leyte, Philippines",10.76718,124.92861,Globe,65681,6471,65.68,6.47,27,1,1,1
"Esperanza, Sultan Kudarat, Philippines",6.70074,124.48636,Globe,1998,5903,2.00,5.90,33,1,1,1
"Alegria, Cebu, Philippines",9.76005,123.37106,Globe,11245,4811,11.25,4.81,39,1,1,1
"Plaridel, Quezon, Philippines",13.9569,122.01723,Globe,26992,2147,26.99,2.15,21,1,1,1
"Maigo, Lanao del Norte, Philippines",8.11443,123.98615,Smart,353172,6209,353.17,6.21,16,1,1,1
"Bugasong, Antique, Philippines",11.10163,122.14054,Globe,9760,1496,9.76,1.50,28,1,1,1
"Bagulin, La Union, Philippines",16.59753,120.49336,Globe,2836,1023,2.84,1.02,25,1,1,1
"Bobon, Northern Samar, Philippines",12.41622,124.53068,Globe,11889,3213,11.89,3.21,57,1,1,1
"Maribojoc, Bohol, Philippines",9.75462,123.85229,Smart,137056,23690,137.06,23.69,23,1,1,1
"Tuba, Benguet, Philippines",16.39277,120.56034,Globe,9759,18317,9.76,18.32,23,1,1,1
"Pilar, Sorsogon, Philippines",12.97477,123.6847,Smart,74910,2849,74.91,2.85,31,1,1,1
"Pugo, La Union, Philippines",16.32133,120.47609,Smart,15267,4027,15.27,4.03,15,1,1,1
"City of Guihulngan, Negros Oriental, Philippines",10.18323,123.21385,Globe,12678,151,12.68,0.15,17,1,1,1
"Jaen, Nueva Ecija, Philippines",15.39558,120.87286,Smart,23535,12069,23.54,12.07,27,1,1,1
"Marabut, Samar, Philippines",11.1996,125.22584,Globe,11217,1241,11.22,1.24,24,1,1,1
"San Isidro, Nueva Ecija, Philippines",15.29656,120.9073,Globe,15203,12035,15.20,12.04,19,1,1,1
"Maco, Davao de Oro, Philippines",7.40845,125.937,DITO,71939,29440,71.94,29.44,50,1,1,1
"Santa Lucia, Ilocos Sur, Philippines",17.12888,120.47033,Globe,73603,18770,73.60,18.77,22,1,1,1
"Uson, Masbate, Philippines",12.18022,123.79056,Globe,5390,633,5.39,0.63,40,1,1,1
"Dao, Capiz, Philippines",11.38895,122.70684,Globe,19291,786,19.29,0.79,77,1,1,1
"Don Carlos, Bukidnon, Philippines",7.67895,124.99652,DITO,4394,1666,4.39,1.67,51,1,1,1
"La Carlota City, Negros Occidental, Philippines",10.41437,122.97757,DITO,35664,2030,35.66,2.03,49,1,1,1
"Sual, Pangasinan, Philippines",16.06783,120.04341,Smart,18754,1321,18.75,1.32,19,1,1,1
"Carmen, Davao del Norte, Philippines",7.35492,125.704,DITO,70798,10012,70.80,10.01,35,1,1,1
"Malidegao, Philippines",7.12941,124.67431,DITO,18610,18728,18.61,18.73,39,1,1,1
"Manay, Davao Oriental, Philippines",7.23227,126.47971,Globe,31965,4788,31.97,4.79,35,1,1,1
"Piat, Cagayan, Philippines",17.75315,121.55983,Smart,50198,3146,50.20,3.15,23,1,1,1
"Calubian, Leyte, Philippines",11.48948,124.36434,Globe,822,19461,0.82,19.46,46,1,1,1
"Mansalay, Oriental Mindoro, Philippines",12.52158,121.441,Globe,18370,6427,18.37,6.43,17,1,1,1
"Makilala, Cotabato, Philippines",6.92343,125.08286,DITO,45496,2099,45.50,2.10,49,1,1,1
"Abuyog, Leyte, Philippines",10.67348,125.06084,DITO,38861,1887,38.86,1.89,49,1,1,1
"Caibiran, Biliran, Philippines",11.5601,124.56391,Smart,9297,135,9.30,0.14,23,1,1,1
"Jala-jala, Rizal, Philippines",14.36149,121.34273,Globe,50692,22675,50.69,22.68,17,1,1,1
"San Ildefonso, Bulacan, Philippines",15.07717,120.94171,DITO,59083,16722,59.08,16.72,39,1,1,1
"San Jose, Dinagat Islands, Philippines",10.01955,125.57603,Smart,3951,5264,3.95,5.26,47,1,1,1
"Bustos, Bulacan, Philippines",14.95239,120.91735,Smart,300921,15751,300.92,15.75,12,1,1,1
"Bongabong, Oriental Mindoro, Philippines",12.71953,121.30841,Globe,5322,1740,5.32,1.74,25,1,1,1
"Anda, Pangasinan, Philippines",16.29826,119.98562,DITO,14566,2155,14.57,2.16,31,1,1,1
"Tinambac, Camarines Sur, Philippines",13.90428,123.37106,DITO,47935,2866,47.94,2.87,23,1,1,1
"Lambunao, Iloilo, Philippines",11.12265,122.37876,Globe,6712,10772,6.71,10.77,44,1,1,1
"Lantapan, Bukidnon, Philippines",8.04797,124.97271,DITO,57955,1909,57.96,1.91,48,1,1,1
"Tubungan, Iloilo, Philippines",10.80645,122.29941,Smart,46359,32736,46.36,32.74,56,1,1,1
"Belison, Antique, Philippines",10.84759,121.98712,Globe,1501,13917,1.50,13.92,83,1,1,1
"Gregorio Del Pilar, Ilocos Sur, Philippines",17.14817,120.60848,Smart,95034,38536,95.03,38.54,13,1,1,1
"Gigaquit, Surigao del Norte, Philippines",9.48544,125.70792,Globe,12080,6503,12.08,6.50,27,1,1,1
"Malalag, Davao del Sur, Philippines",6.54894,125.2588,Globe,4968,2533,4.97,2.53,62,1,1,1
"Tolosa, Leyte, Philippines",11.03883,125.02229,Smart,359735,39246,359.74,39.25,18,1,1,1
"Abuyog, Leyte, Philippines",10.67348,125.06084,Smart,285527,41961,285.53,41.96,24,1,1,1
"Lubang, Occidental Mindoro, Philippines",13.80959,120.12429,Smart,2235,2288,2.24,2.29,19,1,1,1
"Alangalang, Leyte, Philippines",11.23565,124.88449,Globe,11011,168,11.01,0.17,32,1,1,1
"Rizal, Laguna, Philippines",14.08408,121.41133,Smart,75831,12827,75.83,12.83,15,1,1,1
"Datu Paglas, Maguindanao, Philippines",6.74106,124.88449,Globe,101,14646,0.10,14.65,23,1,1,1
"Santo Tomas, Pangasinan, Philippines",15.86586,120.5682,Globe,75361,20312,75.36,20.31,14,1,1,1
"Santa Ana, Cagayan, Philippines",18.36702,122.22001,DITO,122175,12017,122.18,12.02,23,1,1,1
"Dolores, Eastern Samar, Philippines",12.10552,125.32468,Smart,19381,4406,19.38,4.41,23,1,1,1
"Tagbina, Surigao del Sur, Philippines",8.43879,126.19798,Smart,143862,349,143.86,0.35,32,1,1,1
"Nueva Valencia, Guimaras, Philippines",10.46356,122.54859,Smart,27130,691,27.13,0.69,21,1,1,1
"Gerona, Tarlac, Philippines",15.60489,120.59698,Globe,63374,10679,63.37,10.68,14,1,1,1
"Isabela, Negros Occidental, Philippines",10.22566,123.01136,Smart,210924,8491,210.92,8.49,9,1,1,1
"Sevilla, Bohol, Philippines",9.71548,124.03072,Globe,14075,1518,14.08,1.52,30,1,1,1
"Malidegao, Philippines",7.12941,124.67431,Globe,14981,19255,14.98,19.26,32,1,1,1
"Kapalawan, Philippines",7.21567,124.75942,Globe,133,145,0.13,0.15,31,1,1,1
"Parang, Sulu, Philippines",5.93651,120.9073,Globe,267,18078,0.27,18.08,49,1,1,1
"San Pascual, Batangas, Philippines",13.81044,121.02204,DITO,51796,13952,51.80,13.95,42,1,1,1
"Pulupandan, Negros Occidental, Philippines",10.51892,122.80429,DITO,46823,5009,46.82,5.01,32,1,1,1
"Tuba, Benguet, Philippines",16.39277,120.56034,DITO,8050,668,8.05,0.67,18,1,1,1
"Trento, Agusan del Sur, Philippines",8.05257,126.21969,Globe,9617,8710,9.62,8.71,25,1,1,1
"Basilisa (Rizal), Dinagat Islands, Philippines",10.10385,125.57673,Globe,3053,2015,3.05,2.02,34,1,1,1
"San Roque, Northern Samar, Philippines",12.44327,124.88449,Globe,28292,9445,28.29,9.45,34,1,1,1
"Bontoc, Southern Leyte, Philippines",10.38378,124.92861,Smart,76783,21613,76.78,21.61,24,1,1,1
"Anda, Bohol, Philippines",9.76924,124.56391,Smart,103460,3605,103.46,3.61,17,1,1,1
"Getafe, Bohol, Philippines",10.1189,124.18657,DITO,11513,141,11.51,0.14,52,1,1,1
"Agoncillo, Batangas, Philippines",13.94675,120.93026,DITO,60872,16713,60.87,16.71,19,1,1,1
"Alcala, Pangasinan, Philippines",15.8546,120.53942,Smart,403899,27647,403.90,27.65,19,1,1,1
"Asuncion (Saug), Davao del Norte, Philippines",7.60603,125.76252,Smart,21418,4258,21.42,4.26,20,1,1,1
"Mabinay, Negros Oriental, Philippines",9.67161,122.94377,DITO,16655,2452,16.66,2.45,52,1,1,1
"Santa Fe, Nueva Vizcaya, Philippines",16.18249,120.91878,Smart,127143,5402,127.14,5.40,28,1,1,1
"Salvador, Lanao del Norte, Philippines",7.90112,123.87462,DITO,90204,35766,90.20,35.77,32,1,1,1
"Mangaldan, Pangasinan, Philippines",16.06513,120.40474,DITO,5144,3434,5.14,3.43,42,1,1,1
"Hinoba-an, Negros Occidental, Philippines",9.5554,122.58252,Smart,20197,16329,20.20,16.33,19,1,1,1
"Bongabong, Oriental Mindoro, Philippines",12.71953,121.30841,Smart,28214,10638,28.21,10.64,18,1,1,1
"Real, Quezon, Philippines",14.54569,121.55983,Smart,73504,7571,73.50,7.57,20,1,1,1
"Tulunan, Cotabato, Philippines",6.83042,124.87469,Smart,58236,21834,58.24,21.83,25,1,1,1
"Laoac, Pangasinan, Philippines",16.04341,120.53942,DITO,36322,180,36.32,0.18,41,1,1,1
"San Miguel, Zamboanga del Sur, Philippines",7.69412,123.27003,Globe,18762,1374,18.76,1.37,38,1,1,1
"Dipolog City, Zamboanga del Norte, Philippines",8.58717,123.34035,DITO,4979,13,4.98,0.01,37,1,1,1
"Santa Maria, Pangasinan, Philippines",15.95523,120.7005,Smart,33992,12923,33.99,12.92,19,1,1,1
