Location Name,Latitude,Longitude,Provider,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps,Minimum Latency,Test Count,Sample Count,User Count
"Sorsogon City, Sorsogon, Philippines",12.97888,123.98477,PLDT Home Fiber,189181,174871,189.18,174.87,16,51,13,18
"Tigaon, Camarines Sur, Philippines",13.61703,123.47198,Converge,78633,6738,78.63,6.74,13,51,11,13
"Titay, Zamboanga Sibugay, Philippines",7.84847,122.57121,PLDT Home Fiber,198048,136677,198.05,136.68,10,51,9,12
"Sogod, Southern Leyte, Philippines",10.44929,125.01679,PLDT Home Fiber,130147,56500,130.15,56.50,7,51,12,15
"Barotac Viejo, Iloilo, Philippines",11.10187,122.87613,Globe,250271,131173,250.27,131.17,6,51,18,28
"Bogo City, Cebu, Philippines",11.04623,124.00287,Globe,120598,119029,120.60,119.03,6,51,16,21
"Santa Barbara, Iloilo, Philippines",10.82707,122.53265,PLDT,38797,39884,38.80,39.88,16,51,18,21
"Polangui, Albay, Philippines",13.29368,123.48542,Globe,93729,97075,93.73,97.08,16,51,12,14
"Pakil, Laguna, Philippines",14.3694,121.39418,Converge,138929,151716,138.93,151.72,11,51,6,6
"Santa Rita, Pampanga, Philippines",14.99762,120.61451,Converge,82317,75879,82.32,75.88,3,51,19,27
"Gandara, Samar, Philippines",12.06444,124.79617,PLDT Home Fiber,37465,32461,37.47,32.46,22,51,9,10
"Concepcion, Tarlac, Philippines",15.324,120.65596,Globe,94206,94600,94.21,94.60,4,51,17,22
"Pantabangan, Nueva Ecija, Philippines",15.79424,121.12521,PLDT Home Fiber,75663,49657,75.66,49.66,13,50,9,10
"Tubungan, Iloilo, Philippines",10.80645,122.29941,PLDT,43244,32368,43.24,32.37,15,50,13,14
"San Remigio, Cebu, Philippines",10.9601,123.94155,PLDT,206503,207618,206.50,207.62,7,50,19,24
"Calaca, Batangas, Philippines",13.93129,120.80724,PLDT Home Fiber,26982,27613,26.98,27.61,8,50,14,21
"Tigaon, Camarines Sur, Philippines",13.61703,123.47198,PLDT Home Fiber,175252,182194,175.25,182.19,7,50,12,16
"Kabayan, Benguet, Philippines",16.61702,120.82692,PLDT Home Fiber,91879,94451,91.88,94.45,4,50,30,34
"Calbayog, Samar, Philippines",12.0685,124.59081,PLDT Home Fiber,94015,126105,94.02,126.11,14,50,12,16
"Tagkawayan, Quezon, Philippines",13.96843,122.53376,PLDT,90251,94166,90.25,94.17,2,50,8,12
"Cabugao, Ilocos Sur, Philippines",17.78518,120.47033,PLDT,114949,117891,114.95,117.89,13,50,7,10
"Calauag, Quezon, Philippines",14.11572,122.2427,Converge,64673,152215,64.67,152.22,9,50,4,6
"Arakan, Cotabato, Philippines",7.35122,125.17087,Globe,92510,100553,92.51,100.55,4,50,28,36
"Goa, Camarines Sur, Philippines",13.73619,123.41593,PLDT,50608,59257,50.61,59.26,15,50,12,23
"Mauban, Quezon, Philippines",14.23756,121.69674,PLDT Home Fiber,36242,49315,36.24,49.32,3,50,8,13
"Galimuyod, Ilocos Sur, Philippines",17.18896,120.52215,Converge,94685,94214,94.69,94.21,10,50,16,21
"San Isidro, Nueva Ecija, Philippines",15.29656,120.9073,Converge,67334,66521,67.33,66.52,6,50,11,18
"Magalang, Pampanga, Philippines",15.21394,120.66181,Globe,118312,188153,118.31,188.15,4,50,20,30
"Victoria, Tarlac, Philippines",15.59077,120.68901,Converge,68815,80339,68.82,80.34,4,50,18,22
"Digos, Davao del Sur, Philippines",6.74347,125.35515,Converge,120366,109825,120.37,109.83,4,50,17,23
"Malvar, Batangas, Philippines",14.04329,121.15875,Globe,226829,94067,226.83,94.07,8,50,9,16
"Diadi, Nueva Vizcaya, Philippines",16.6595,121.33129,Converge,73101,52448,73.10,52.45,11,49,10,15
"Lala, Lanao del Norte, Philippines",7.9486,123.76295,PLDT Home Fiber,14905,16135,14.91,16.14,8,49,12,15
"San Antonio, Quezon, Philippines",13.89506,121.29697,Globe,176785,122979,176.79,122.98,6,49,25,37
"Sariaya, Quezon, Philippines",13.96301,121.52388,PLDT,126319,93630,126.32,93.63,7,49,22,31
"Alaminos, Laguna, Philippines",14.0454,121.25119,PLDT,79560,85838,79.56,85.84,15,49,22,28
"Santa Ana, Pampanga, Philippines",15.09442,120.76623,Globe,103847,95199,103.85,95.20,5,49,22,29
"Jala-jala, Rizal, Philippines",14.36149,121.34273,PLDT Home Fiber,74360,68407,74.36,68.41,7,49,16,21
"Carmona, Cavite, Philippines",14.3135,121.05712,Globe,116862,115580,116.86,115.58,6,49,25,31
"Dingalan, Aurora, Philippines",15.43523,121.42276,PLDT Home Fiber,38397,52634,38.40,52.63,11,49,8,12
"Calatrava, Negros Occidental, Philippines",10.62843,123.39349,PLDT Home Fiber,177995,147612,178.00,147.61,7,49,21,31
"San Juan, Batangas, Philippines",13.75044,121.37703,Converge,67684,68681,67.68,68.68,8,49,16,29
"San Mateo, Isabela, Philippines",16.87673,121.59408,PLDT Home Fiber,36328,30118,36.33,30.12,12,49,13,18
"Wao, Lanao del Sur, Philippines",7.6676,124.70777,PLDT Home Fiber,60770,72009,60.77,72.01,7,49,20,23
"Valladolid, Negros Occidental, Philippines",10.46898,122.8423,PLDT Home Fiber,72372,57096,72.37,57.10,6,49,9,15
"Dipolog City, Zamboanga del Norte, Philippines",8.58717,123.34035,Globe,60773,30988,60.77,30.99,13,49,22,31
"Santo Tomas, Pampanga, Philippines",14.99601,120.70407,PLDT Home Fiber,91197,75165,91.20,75.17,6,49,22,25
"Gumaca, Quezon, Philippines",13.89105,122.10647,PLDT,88637,80228,88.64,80.23,5,49,14,18
"Dangcagan, Bukidnon, Philippines",7.5944,125.00577,PLDT Home Fiber,375158,743460,375.16,743.46,7,49,9,12
"Catarman, Camiguin, Philippines",9.16982,124.67459,PLDT Home Fiber,14858,114927,14.86,114.93,21,49,5,8
"Talugtug, Nueva Ecija, Philippines",15.7698,120.81544,PLDT Home Fiber,90446,86219,90.45,86.22,12,48,16,24
"Echague, Isabela, Philippines",16.66606,121.78792,PLDT Home Fiber,95869,113198,95.87,113.20,12,48,11,18
"Pulilan, Bulacan, Philippines",14.90243,120.8459,PLDT,217960,106645,217.96,106.65,4,48,20,32
"Vallehermoso, Negros Oriental, Philippines",10.33905,123.29249,Converge,25155,27183,25.16,27.18,13,48,7,8
"Nabunturan, Davao de Oro, Philippines",7.54501,126.02409,PLDT Home Fiber,64493,67904,64.49,67.90,12,48,11,21
"Noveleta, Cavite, Philippines",14.42785,120.88009,Converge,132309,124163,132.31,124.16,6,48,18,23
"Mambusao, Capiz, Philippines",11.44257,122.59383,PLDT Home Fiber,84109,109825,84.11,109.83,11,48,14,19
"Floridablanca, Pampanga, Philippines",14.9619,120.49471,PLDT,62096,61705,62.10,61.71,11,48,11,13
"Iriga City, Camarines Sur, Philippines",13.42095,123.41361,PLDT Home Fiber,92144,127688,92.14,127.69,7,48,21,25
"San Antonio, Quezon, Philippines",13.89506,121.29697,PLDT Home Fiber,122843,95097,122.84,95.10,3,48,22,28
"San Fernando City, La Union, Philippines",16.61592,120.32102,Converge,241299,213754,241.30,213.75,4,48,21,29
"Digos, Davao del Sur, Philippines",6.74347,125.35515,PLDT,61972,71052,61.97,71.05,8,48,16,26
"Mawab, Davao de Oro, Philippines",7.51701,125.937,PLDT Home Fiber,85582,124427,85.58,124.43,8,48,8,10
"Panabo City, Davao del Norte, Philippines",7.30822,125.68662,Converge,242274,195789,242.27,195.79,4,48,18,24
"Carles, Iloilo, Philippines",11.55216,123.13515,PLDT Home Fiber,64336,72671,64.34,72.67,10,47,8,15
"Calumpit, Bulacan, Philippines",14.91518,120.7662,Globe,135224,106135,135.22,106.14,7,47,13,15
"Manaoag, Pangasinan, Philippines",16.04627,120.4876,PLDT Home Fiber,50247,66141,50.25,66.14,9,47,19,23
"Castillejos, Zambales, Philippines",14.94382,120.19357,Converge,150018,136671,150.02,136.67,4,47,18,23
"San Carlos City, Negros Occidental, Philippines",10.48344,123.30371,Converge,86764,55950,86.76,55.95,16,47,9,14
"Baganga, Davao Oriental, Philippines",7.6001,126.39314,Globe,182196,161878,182.20,161.88,14,47,3,3
"Balud, Masbate, Philippines",12.04326,123.23632,Converge,45350,53208,45.35,53.21,20,47,4,8
"Enrique B. Magalona, Negros Occidental, Philippines",10.87695,122.98281,PLDT Home Fiber,54227,83951,54.23,83.95,9,47,16,27
"City of Tayabas, Quezon, Philippines",14.01135,121.55983,PLDT,82637,105850,82.64,105.85,4,47,13,21
"Mariveles, Bataan, Philippines",14.4354,120.49003,Globe,161399,169207,161.40,169.21,11,47,14,21
"Salug, Zamboanga del Norte, Philippines",8.06518,122.78588,PLDT Home Fiber,191610,189944,191.61,189.94,18,47,5,9
"Limay, Bataan, Philippines",14.53661,120.56245,Globe,156297,180708,156.30,180.71,9,46,7,8
"Naga, Zamboanga Sibugay, Philippines",7.84711,122.69555,PLDT Home Fiber,13993,15150,13.99,15.15,8,46,5,10
"Santa Catalina, Negros Oriental, Philippines",9.28676,122.94377,PLDT,90403,74001,90.40,74.00,9,46,13,20
"Rizal, Laguna, Philippines",14.08408,121.41133,PLDT,92982,94515,92.98,94.52,7,46,13,18
"Molave, Zamboanga del Sur, Philippines",8.10419,123.4944,PLDT Home Fiber,21231,25098,21.23,25.10,12,46,16,23
"Taal, Batangas, Philippines",13.87826,120.92508,PLDT Home Fiber,170041,166722,170.04,166.72,8,46,19,24
"Indang, Cavite, Philippines",14.19204,120.87286,PLDT Home Fiber,92259,151329,92.26,151.33,5,46,7,11
"Botolan, Zambales, Philippines",15.26625,120.20511,Converge,83707,78481,83.71,78.48,5,46,17,21
"Labo, Camarines Norte, Philippines",14.13903,122.7633,PLDT,25860,64287,25.86,64.29,15,46,9,17
"General Mamerto Natividad, Nueva Ecija, Philippines",15.58788,121.04498,PLDT Home Fiber,29289,54167,29.29,54.17,10,46,23,27
"Leon, Iloilo, Philippines",10.82086,122.34476,PLDT Home Fiber,117580,191319,117.58,191.32,8,46,12,15
"Mabini (Dona Alicia), Davao de Oro, Philippines",7.3001,125.937,Globe,98313,131407,98.31,131.41,13,46,13,18
"Sibulan, Negros Oriental, Philippines",9.35972,123.28476,Globe,116922,109604,116.92,109.60,9,46,19,30
"Jose Panganiban, Camarines Norte, Philippines",14.25107,122.69555,PLDT Home Fiber,29957,34686,29.96,34.69,9,46,9,14
"Bangued, Abra, Philippines",17.58818,120.63149,PLDT Home Fiber,126000,134210,126.00,134.21,13,46,17,24
"San Carlos City, Pangasinan, Philippines",15.92589,120.34827,Globe,77280,78277,77.28,78.28,4,46,12,15
"San Fernando, Cebu, Philippines",10.16316,123.70738,PLDT Home Fiber,71865,78326,71.87,78.33,4,46,10,15
"La Trinidad, Benguet, Philippines",16.44844,120.59047,PLDT,38055,33288,38.06,33.29,6,46,18,23
"Salvador Benedicto, Negros Occidental, Philippines",10.5887,123.23632,Globe,222293,228034,222.29,228.03,12,46,26,34
"Mabinay, Negros Oriental, Philippines",9.67161,122.94377,PLDT Home Fiber,136110,155553,136.11,155.55,8,46,15,18
"Dagupan City, Pangasinan, Philippines",16.03375,120.33202,Globe,75999,55840,76.00,55.84,5,46,15,22
"Balagtas, Bulacan, Philippines",14.81784,120.90646,Globe,119131,105863,119.13,105.86,8,46,21,28
"Nasugbu, Batangas, Philippines",14.09404,120.68901,Globe,150776,94183,150.78,94.18,4,46,19,24
"San Francisco, Agusan del Sur, Philippines",8.44573,125.95878,PLDT Home Fiber,77783,91721,77.78,91.72,6,46,18,24
"Governor Generoso, Davao Oriental, Philippines",6.45867,126.15454,PLDT Home Fiber,38617,35583,38.62,35.58,16,46,11,16
"Santa Cruz, Laguna, Philippines",14.26911,121.41133,Converge,234414,201837,234.41,201.84,7,46,20,29
"Bien Unido, Bohol, Philippines",10.13083,124.36989,PLDT Home Fiber,6870,22190,6.87,22.19,11,46,3,6
"New Corella, Davao del Norte, Philippines",7.59777,125.84981,PLDT,32413,39935,32.41,39.94,11,45,4,9
"Bantayan, Cebu, Philippines",11.18041,123.7406,Globe,168161,114132,168.16,114.13,6,45,7,11
"Caba, La Union, Philippines",16.44743,120.37814,PLDT,79684,95993,79.68,95.99,4,45,11,15
"Palanas, Masbate, Philippines",12.11021,123.90809,PLDT Home Fiber,117047,108679,117.05,108.68,25,45,6,7
"Pilar, Bataan, Philippines",14.60553,120.51639,PLDT Home Fiber,164194,127941,164.19,127.94,7,45,8,11
"Tagaytay City, Cavite, Philippines",14.11541,120.96202,Globe,81777,88755,81.78,88.76,7,45,23,29
"San Carlos City, Pangasinan, Philippines",15.92589,120.34827,Converge,97902,99992,97.90,99.99,5,45,24,31
"Pantabangan, Nueva Ecija, Philippines",15.79424,121.12521,PLDT,66276,40072,66.28,40.07,16,45,2,2
"Dumanjug, Cebu, Philippines",10.02819,123.47198,PLDT Home Fiber,202177,216050,202.18,216.05,4,45,18,25
"Bay, Laguna, Philippines",14.14064,121.26836,Converge,269081,229815,269.08,229.82,5,45,12,17
"Bacnotan, La Union, Philippines",16.73397,120.36661,Converge,143809,146591,143.81,146.59,4,45,13,21
"Tacloban City, Leyte, Philippines",11.22238,124.99221,Converge,111788,140019,111.79,140.02,6,45,22,33
"Placer, Surigao del Norte, Philippines",9.63481,125.55484,PLDT Home Fiber,196907,172761,196.91,172.76,10,45,5,8
"Passi City, Iloilo, Philippines",11.1688,122.65035,PLDT,51087,50335,51.09,50.34,10,45,20,29
"Uson, Masbate, Philippines",12.18022,123.79056,Converge,16606,24392,16.61,24.39,6,44,8,11
"Camaligan, Camarines Sur, Philippines",13.62825,123.16327,Converge,56748,46317,56.75,46.32,3,44,7,10
"Cauayan City, Isabela, Philippines",16.91662,121.78792,PLDT,38862,44232,38.86,44.23,11,44,16,24
"Oton, Iloilo, Philippines",10.69251,122.47868,Globe,189220,109180,189.22,109.18,7,44,20,21
"Uson, Masbate, Philippines",12.18022,123.79056,PLDT,126829,120764,126.83,120.76,23,44,6,6
"Real, Quezon, Philippines",14.54569,121.55983,PLDT,43527,44551,43.53,44.55,18,44,21,35
"Montevista, Davao de Oro, Philippines",7.69422,125.98055,PLDT Home Fiber,39040,46757,39.04,46.76,14,44,6,11
"Manukan, Zamboanga del Norte, Philippines",8.45173,123.10141,PLDT Home Fiber,50584,47925,50.58,47.93,10,44,5,7
"Maddela, Quirino, Philippines",16.33255,121.78792,PLDT Home Fiber,18071,19254,18.07,19.25,16,44,4,5
"New Corella, Davao del Norte, Philippines",7.59777,125.84981,Globe,106860,100609,106.86,100.61,19,44,20,27
"San Carlos City, Pangasinan, Philippines",15.92589,120.34827,PLDT,45692,47579,45.69,47.58,5,44,16,24
"Sara, Iloilo, Philippines",11.28199,123.01136,PLDT Home Fiber,49996,49125,50.00,49.13,11,44,10,15
"Maco, Davao de Oro, Philippines",7.40845,125.937,PLDT Home Fiber,186903,69985,186.90,69.99,11,44,8,12
"Famy, Laguna, Philippines",14.4821,121.50274,PLDT,187451,93324,187.45,93.32,15,44,16,22
"Masantol, Pampanga, Philippines",14.85669,120.68326,Converge,256894,106518,256.89,106.52,4,44,12,13
"Nabua, Camarines Sur, Philippines",13.4069,123.37324,PLDT,33586,42032,33.59,42.03,17,44,12,17
"Parang, Maguindanao, Philippines",7.34766,124.2755,PLDT Home Fiber,118605,142109,118.61,142.11,12,44,9,12
"Molave, Zamboanga del Sur, Philippines",8.10419,123.4944,PLDT,44779,52993,44.78,52.99,25,43,21,29
"Polanco, Zamboanga del Norte, Philippines",8.49106,123.38228,PLDT,88529,109561,88.53,109.56,30,43,18,26
"Carmen, Cebu, Philippines",10.58876,123.96385,PLDT,34961,30355,34.96,30.36,9,43,9,14
"El Nido, Palawan, Philippines",11.19892,119.42317,Globe,68777,48132,68.78,48.13,15,43,14,30
"Jasaan, Misamis Oriental, Philippines",8.65161,124.78513,PLDT Home Fiber,68090,98377,68.09,98.38,4,43,8,10
"Balayan, Batangas, Philippines",13.94995,120.72973,Globe,116589,104239,116.59,104.24,5,43,14,17
"Goa, Camarines Sur, Philippines",13.73619,123.41593,Converge,56113,26368,56.11,26.37,12,43,16,26
"Noveleta, Cavite, Philippines",14.42785,120.88009,Globe,196733,205088,196.73,205.09,4,43,8,10
"Kumalarang, Zamboanga del Sur, Philippines",7.7703,123.1464,PLDT Home Fiber,20457,18281,20.46,18.28,8,43,2,3
"Bustos, Bulacan, Philippines",14.95239,120.91735,Globe,350310,257595,350.31,257.60,7,43,19,25
"Samal, Bataan, Philippines",14.77188,120.51639,Converge,71208,76705,71.21,76.71,6,43,10,15
"Jaen, Nueva Ecija, Philippines",15.39558,120.87286,Converge,86031,93494,86.03,93.49,7,43,13,16
"Ipil, Zamboanga Sibugay, Philippines",7.77318,122.57121,Globe,97323,59777,97.32,59.78,8,43,10,14
"Talisay, Negros Occidental, Philippines",10.74828,122.98012,Globe,68102,65784,68.10,65.78,13,43,15,22
"Malapatan, Sarangani, Philippines",6.03645,125.43436,PLDT,5117,46984,5.12,46.98,23,43,3,3
"Zamboanguita, Negros Oriental, Philippines",9.13189,123.1464,PLDT Home Fiber,128090,127440,128.09,127.44,12,43,9,13
"Porac, Pampanga, Philippines",15.06974,120.55007,PLDT,47073,44911,47.07,44.91,10,43,17,25
"Bocaue, Bulacan, Philippines",14.7943,120.93073,Globe,196153,188718,196.15,188.72,7,43,12,18
"Solano, Nueva Vizcaya, Philippines",16.51774,121.18012,PLDT,94237,93478,94.24,93.48,6,43,11,19
"Roxas, Oriental Mindoro, Philippines",12.62617,121.47989,Converge,81689,36440,81.69,36.44,8,43,4,10
"Santa Rita, Pampanga, Philippines",14.99762,120.61451,PLDT,119839,123322,119.84,123.32,4,43,16,23
"Bacarra, Ilocos Norte, Philippines",18.27039,120.60848,PLDT Home Fiber,93192,94155,93.19,94.16,9,42,13,15
"Solano, Nueva Vizcaya, Philippines",16.51774,121.18012,Converge,177114,164596,177.11,164.60,9,42,12,15
"Calabanga, Camarines Sur, Philippines",13.71633,123.28126,Converge,44521,53819,44.52,53.82,12,42,7,8
"Ormoc City, Leyte, Philippines",11.03843,124.61927,PLDT,35871,33093,35.87,33.09,5,42,13,18
"Cabatuan, Iloilo, Philippines",10.87914,122.48206,PLDT Home Fiber,190230,246139,190.23,246.14,8,42,14,17
"Samal, Davao del Norte, Philippines",7.08352,125.70578,PLDT,100310,42281,100.31,42.28,11,42,8,12
"Alaminos, Laguna, Philippines",14.0454,121.25119,PLDT Home Fiber,98640,53942,98.64,53.94,9,42,11,18
"Bagumbayan, Sultan Kudarat, Philippines",6.4606,124.55284,PLDT,18429,32347,18.43,32.35,40,42,1,4
"Calapan City, Oriental Mindoro, Philippines",13.36643,121.19395,Globe,104646,102043,104.65,102.04,12,42,10,17
"Candaba, Pampanga, Philippines",15.09289,120.8277,PLDT,82698,28570,82.70,28.57,7,42,11,14
"Bombon, Camarines Sur, Philippines",13.68199,123.20823,PLDT Home Fiber,241121,185175,241.12,185.18,7,42,8,11
"Cabiao, Nueva Ecija, Philippines",15.25221,120.85957,Converge,140656,132834,140.66,132.83,5,42,9,14
"Enrique B. Magalona, Negros Occidental, Philippines",10.87695,122.98281,PLDT,38220,21803,38.22,21.80,19,42,12,16
"La Carlota City, Negros Occidental, Philippines",10.41437,122.97757,PLDT Home Fiber,86319,87040,86.32,87.04,4,42,16,28
"Pila, Laguna, Philippines",14.23461,121.3656,PLDT Home Fiber,196162,230167,196.16,230.17,6,42,15,21
"Dinalupihan, Bataan, Philippines",14.88605,120.44729,Converge,119556,138751,119.56,138.75,5,42,17,28
"Carmen, Cotabato, Philippines",7.38261,124.81826,PLDT Home Fiber,162808,188635,162.81,188.64,11,42,20,23
"Angono, Rizal, Philippines",14.52592,121.15321,Converge,112511,114579,112.51,114.58,4,42,16,26
"Alaminos, Laguna, Philippines",14.0454,121.25119,Converge,85423,195729,85.42,195.73,16,41,10,19
"Kabankalan City, Negros Occidental, Philippines",9.91341,122.85358,Globe,97280,73812,97.28,73.81,10,41,12,15
"Sagay, Camiguin, Philippines",9.13025,124.7354,PLDT Home Fiber,11985,40825,11.99,40.83,32,41,5,6
"Vinzons, Camarines Norte, Philippines",14.21145,122.88741,PLDT Home Fiber,131795,132431,131.80,132.43,7,41,10,11
"Guimbal, Iloilo, Philippines",10.66341,122.32057,PLDT Home Fiber,89375,71098,89.38,71.10,9,41,6,10
"Plaridel, Bulacan, Philippines",14.88591,120.85932,Globe,119360,107417,119.36,107.42,7,41,15,19
"Datu Odin Sinsuat (Dinaig), Maguindanao, Philippines",7.08286,124.26439,PLDT Home Fiber,205206,138322,205.21,138.32,11,41,14,23
"Magsingal, Ilocos Sur, Philippines",17.6831,120.44729,PLDT Home Fiber,31977,36668,31.98,36.67,18,41,7,10
"Ubay, Bohol, Philippines",10.05512,124.47421,PLDT Home Fiber,20556,15187,20.56,15.19,6,41,11,14
"Malaybalay City, Bukidnon, Philippines",8.15775,125.17087,Converge,102008,101435,102.01,101.44,8,41,15,21
"T'boli, South Cotabato, Philippines",6.14683,124.90655,PLDT Home Fiber,192768,177260,192.77,177.26,11,41,14,15
"Pilar, Capiz, Philippines",11.46783,123.02262,PLDT,45488,66241,45.49,66.24,11,40,11,17
"Sasmuan, Pampanga, Philippines",14.88764,120.61424,PLDT,92377,94537,92.38,94.54,15,40,17,22
"Trinidad, Bohol, Philippines",10.04574,124.31993,PLDT Home Fiber,119106,60694,119.11,60.69,7,40,7,12
"Siay, Zamboanga Sibugay, Philippines",7.71885,122.87613,PLDT Home Fiber,89055,93339,89.06,93.34,9,40,9,10
"Binalonan, Pangasinan, Philippines",16.05355,120.60848,PLDT,80950,86406,80.95,86.41,5,40,17,24
"Capas, Tarlac, Philippines",15.34633,120.59344,Globe,119788,108062,119.79,108.06,3,40,13,19
"Balanga City, Bataan, Philippines",14.67454,120.47033,Globe,151895,119965,151.90,119.97,9,40,17,21
"Hilongos, Leyte, Philippines",10.39469,124.84034,PLDT Home Fiber,60126,48593,60.13,48.59,9,40,18,18
"Tuburan, Cebu, Philippines",10.66879,123.86345,PLDT,16258,21068,16.26,21.07,7,40,9,9
"Roxas, Isabela, Philippines",17.12035,121.61915,PLDT,20888,16356,20.89,16.36,13,40,6,9
"Damulog, Bukidnon, Philippines",7.4602,124.97271,PLDT Home Fiber,80704,75321,80.70,75.32,8,40,12,17
"Luna, Apayao, Philippines",18.29953,121.21685,PLDT Home Fiber,61970,47606,61.97,47.61,15,40,5,8
"Magallanes, Sorsogon, Philippines",12.78308,123.90809,PLDT,22320,25907,22.32,25.91,16,40,9,12
"Badian, Cebu, Philippines",9.83209,123.41593,Globe,88619,60864,88.62,60.86,7,40,7,8
"Gumaca, Quezon, Philippines",13.89105,122.10647,Converge,89474,93363,89.47,93.36,11,40,8,22
"Baco, Oriental Mindoro, Philippines",13.35793,121.09628,PLDT Home Fiber,93588,90079,93.59,90.08,33,40,9,12
"Barobo, Surigao del Sur, Philippines",8.52615,126.0676,PLDT Home Fiber,98238,135692,98.24,135.69,9,40,6,10
"Old Kaabakan, Philippines",7.22147,124.85635,PLDT Home Fiber,73919,92936,73.92,92.94,9,40,21,30
"Aparri, Cagayan, Philippines",18.33423,121.60549,PLDT,77391,84705,77.39,84.71,14,40,6,12
"Gasan, Marinduque, Philippines",13.32138,121.89041,PLDT Home Fiber,47855,46575,47.86,46.58,8,40,9,12
