Location Name,Latitude,Longitude,Provider,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps,Minimum Latency,Test Count,Sample Count,User Count
"Bulan, Sorsogon, Philippines",12.70367,123.90809,Globe,119043,109484,119.04,109.48,33,3,2,2
"Palompon, Leyte, Philippines",11.03374,124.43092,PLDT,12968,13520,12.97,13.52,6,3,2,2
"Taft, Eastern Samar, Philippines",11.87235,125.32468,Globe,419607,290644,419.61,290.64,31,3,2,2
"Daet, Camarines Norte, Philippines",14.10303,122.9325,PLDT Home Fiber,14394,11773,14.39,11.77,6,3,1,2
"San Felipe, Zambales, Philippines",15.07931,120.12429,Converge,79003,94154,79.00,94.15,5,3,2,3
"Sorsogon City, Sorsogon, Philippines",12.97888,123.98477,PLDT Home Fiber,349943,353145,349.94,353.15,12,3,2,3
"Magsaysay, Davao del Sur, Philippines",6.75271,125.15221,Converge,216389,261395,216.39,261.40,3,3,1,2
"Mambajao, Camiguin, Philippines",9.22153,124.71882,PLDT,29710,1197,29.71,1.20,5,3,1,3
"Bais City, Negros Oriental, Philippines",9.56801,123.01136,Globe,233468,218841,233.47,218.84,17,3,2,3
"Calatagan, Batangas, Philippines",13.88203,120.6545,Globe,328247,286477,328.25,286.48,8,3,2,3
"Solana, Cagayan, Philippines",17.65284,121.65113,Globe,123083,106530,123.08,106.53,8,3,1,2
"Lasam, Cagayan, Philippines",18.04769,121.55983,PLDT Home Fiber,493903,625759,493.90,625.76,14,3,2,2
"Urdaneta City, Pangasinan, Philippines",15.98194,120.59698,Globe,60374,52310,60.37,52.31,4,3,3,3
"Tabaco City, Albay, Philippines",13.36138,123.72876,PLDT,243192,259009,243.19,259.01,6,3,2,2
"Mahayag, Zamboanga del Sur, Philippines",8.15835,123.41593,PLDT Home Fiber,55823,57538,55.82,57.54,14,3,2,3
"San Pablo, Isabela, Philippines",17.47886,122.03829,PLDT,4520,4800,4.52,4.80,24,3,1,2
"San Miguel, Zamboanga del Sur, Philippines",7.69412,123.27003,PLDT,30687,30308,30.69,30.31,8,3,2,2
"Naujan, Oriental Mindoro, Philippines",13.24381,121.19395,PLDT,94566,93800,94.57,93.80,7,3,2,3
"Mamburao, Occidental Mindoro, Philippines",13.27653,120.643,Converge,49153,50050,49.15,50.05,14,3,1,3
"Bato, Leyte, Philippines",10.32908,124.8293,Globe,117454,113115,117.45,113.12,23,3,1,1
"Pulupandan, Negros Occidental, Philippines",10.51892,122.80429,PLDT Home Fiber,118936,127610,118.94,127.61,13,3,1,2
"Pantar, Lanao del Norte, Philippines",8.07057,124.25327,PLDT Home Fiber,59188,32080,59.19,32.08,4,3,1,1
"Sagay, Camiguin, Philippines",9.13025,124.7354,PLDT Home Fiber,199737,238274,199.74,238.27,4,3,1,2
"Sanchez-Mira, Cagayan, Philippines",18.53628,121.19395,Converge,21852,21747,21.85,21.75,15,3,1,1
"Alicia, Zamboanga Sibugay, Philippines",7.56533,122.92123,PLDT Home Fiber,24431,26897,24.43,26.90,22,3,3,3
"Bacnotan, La Union, Philippines",16.73397,120.36661,PLDT Home Fiber,88024,86770,88.02,86.77,2,3,3,3
"Nagbukel, Ilocos Sur, Philippines",17.43453,120.53942,Converge,92596,132272,92.60,132.27,9,3,1,2
"Santa Rosa, Nueva Ecija, Philippines",15.42502,120.93838,PLDT,85546,51444,85.55,51.44,20,3,2,3
"City of Guihulngan, Negros Oriental, Philippines",10.18323,123.21385,Globe,2997,4683,3.00,4.68,18,3,3,3
"Tapaz, Capiz, Philippines",11.28689,122.49201,PLDT Home Fiber,264111,8193,264.11,8.19,379,3,2,2
"Sablayan, Occidental Mindoro, Philippines",12.88349,120.98763,Globe,23667,23726,23.67,23.73,15,3,2,2
"Bauko, Mountain Province, Philippines",16.98809,120.87286,PLDT Home Fiber,106531,179332,106.53,179.33,7,3,2,2
"Camalaniugan, Cagayan, Philippines",18.27534,121.69674,Converge,5334,6898,5.33,6.90,63,3,1,2
"Pontevedra, Capiz, Philippines",11.4285,122.86485,Converge,260821,193011,260.82,193.01,26,3,2,2
"Mangatarem, Pangasinan, Philippines",15.73801,120.27435,Globe,120011,112506,120.01,112.51,5,3,2,3
"Santiago, Agusan Del Norte, Philippines",9.27904,125.63142,Converge,46119,57692,46.12,57.69,32,3,2,2
"San Francisco (Aurora), Quezon, Philippines",13.29776,122.5599,PLDT,30319,36713,30.32,36.71,67,3,1,3
"Oras, Eastern Samar, Philippines",12.17696,125.36857,PLDT,31427,54859,31.43,54.86,9,3,2,3
"Laur, Nueva Ecija, Philippines",15.52477,121.18249,Converge,92421,92610,92.42,92.61,7,3,3,3
"Alangalang, Leyte, Philippines",11.23565,124.88449,Converge,216919,177167,216.92,177.17,6,3,3,3
"City of El Salvador, Misamis Oriental, Philippines",8.47767,124.47527,Converge,221666,247058,221.67,247.06,6,3,2,2
"Sikatuna, Bohol, Philippines",9.68225,123.98615,PLDT,311059,341287,311.06,341.29,34,3,1,2
"Rizal, Laguna, Philippines",14.08408,121.41133,Globe,116126,82313,116.13,82.31,22,3,1,1
"Rosario, Agusan del Sur, Philippines",8.34247,126.0676,Globe,45169,48776,45.17,48.78,4,3,2,2
"Tagudin, Ilocos Sur, Philippines",16.93875,120.47033,PLDT,51630,27932,51.63,27.93,3,3,3,3
"Victoria, Oriental Mindoro, Philippines",13.15599,121.23974,Globe,552184,488522,552.18,488.52,13,3,1,2
"Bongabon, Nueva Ecija, Philippines",15.67193,121.23974,PLDT,41337,47272,41.34,47.27,12,3,1,1
"Dapa, Surigao del Norte, Philippines",9.78925,126.0676,Globe,73699,91416,73.70,91.42,9,3,1,1
"Tampakan, South Cotabato, Philippines",6.49121,125.08286,PLDT Home Fiber,52507,31445,52.51,31.45,28,3,2,3
"Pilar, Bataan, Philippines",14.60553,120.51639,PLDT Home Fiber,244324,314907,244.32,314.91,7,3,2,3
"Mayantoc, Tarlac, Philippines",15.5632,120.32049,Converge,149807,121148,149.81,121.15,4,3,3,3
"Corella, Bohol, Philippines",9.68732,123.92216,PLDT Home Fiber,58113,59295,58.11,59.30,33,3,2,2
"Kitaotao, Bukidnon, Philippines",7.59444,125.10487,PLDT,45693,33656,45.69,33.66,64,3,2,3
"Jaro, Leyte, Philippines",11.17583,124.75198,PLDT,22101,39065,22.10,39.07,84,3,1,2
"San Juan, Southern Leyte, Philippines",10.26385,125.20386,Globe,17948,10645,17.95,10.65,128,3,2,2
"Matag-ob, Leyte, Philippines",11.12491,124.47527,Converge,176214,192927,176.21,192.93,4,3,1,1
"City of El Salvador, Misamis Oriental, Philippines",8.47767,124.47527,PLDT Home Fiber,714924,609217,714.92,609.22,2,3,2,3
"Garcia Hernandez, Bohol, Philippines",9.66884,124.2755,PLDT Home Fiber,352097,276477,352.10,276.48,10,3,2,2
"Uson, Masbate, Philippines",12.18022,123.79056,Converge,7753,15205,7.75,15.21,6,3,2,3
"Sibunag, Guimaras, Philippines",10.54518,122.60514,PLDT Home Fiber,28925,29142,28.93,29.14,13,3,1,2
"Enrile, Cagayan, Philippines",17.56886,121.65113,PLDT,35568,34465,35.57,34.47,16,3,1,2
"Carrascal, Surigao del Sur, Philippines",9.36603,125.84981,PLDT Home Fiber,58400,29188,58.40,29.19,63,3,3,3
"Lugait, Misamis Oriental, Philippines",8.34801,124.2755,PLDT Home Fiber,12945,8842,12.95,8.84,6,3,1,1
"Burgos, Isabela, Philippines",17.09164,121.70272,Converge,124880,132487,124.88,132.49,12,3,2,2
"Bacuag, Surigao del Norte, Philippines",9.57881,125.63142,PLDT Home Fiber,80401,83956,80.40,83.96,9,3,2,2
"Sison, Pangasinan, Philippines",16.14981,120.59698,Converge,34120,37711,34.12,37.71,4,3,1,2
"Santiago, Ilocos Sur, Philippines",17.28073,120.44729,Converge,1828,1825,1.83,1.83,9,3,1,3
"Panitan, Capiz, Philippines",11.43981,122.77459,PLDT Home Fiber,16557,11486,16.56,11.49,17,3,1,2
"City of Borongan, Eastern Samar, Philippines",11.61739,125.34663,PLDT,53918,80900,53.92,80.90,25,3,3,3
"Bantay, Ilocos Sur, Philippines",17.59832,120.44729,PLDT Home Fiber,160170,187265,160.17,187.27,13,3,1,3
"Guindulman, Bohol, Philippines",9.78199,124.4531,Globe,339578,402236,339.58,402.24,13,3,2,2
"Barobo, Surigao del Sur, Philippines",8.52615,126.0676,PLDT,174559,5286,174.56,5.29,8,3,1,2
"Bato, Camarines Sur, Philippines",13.31907,123.31494,Globe,17167,9332,17.17,9.33,13,3,1,1
"Palo, Leyte, Philippines",11.15847,124.99191,Globe,75146,86484,75.15,86.48,18,3,3,3
"Calape, Bohol, Philippines",9.88376,123.89693,PLDT Home Fiber,76938,90445,76.94,90.45,4,3,1,2
"Angat, Bulacan, Philippines",14.92586,121.02204,Globe,250615,208192,250.62,208.19,7,3,2,2
"Lutayan, Sultan Kudarat, Philippines",6.59679,124.88449,PLDT Home Fiber,55016,55515,55.02,55.52,29,3,1,2
"Macarthur, Leyte, Philippines",10.82736,124.98373,PLDT Home Fiber,47954,51507,47.95,51.51,11,3,2,2
"Catmon, Cebu, Philippines",10.65242,123.9973,Converge,98909,160498,98.91,160.50,4,3,1,2
"San Jacinto, Pangasinan, Philippines",16.07883,120.44729,PLDT,59217,76866,59.22,76.87,4,3,1,2
"Agno, Pangasinan, Philippines",16.10329,119.81208,PLDT,42513,110560,42.51,110.56,11,3,2,2
"Mondragon, Northern Samar, Philippines",12.41696,124.79617,PLDT Home Fiber,25312,5023,25.31,5.02,51,3,1,2
"Naguilian, Isabela, Philippines",16.99684,121.86765,PLDT,18242,16208,18.24,16.21,11,3,3,3
"Alabel, Sarangani, Philippines",6.10416,125.28792,Converge,300955,364339,300.96,364.34,5,3,2,2
"Agoo, La Union, Philippines",16.3247,120.35508,PLDT Home Fiber,54546,59108,54.55,59.11,3,3,3,3
"Santo Domingo, Ilocos Sur, Philippines",17.64462,120.42424,Converge,352844,286185,352.84,286.19,14,3,1,1
"Buruanga, Aklan, Philippines",11.82597,121.91318,Globe,95492,116082,95.49,116.08,13,3,1,1
"City of Cabadbaran, Agusan Del Norte, Philippines",9.14092,125.697,PLDT,512731,186215,512.73,186.22,11,3,1,1
"Valencia, Negros Oriental, Philippines",9.28494,123.1464,PLDT,14459,13519,14.46,13.52,124,3,1,1
"Pandan, Antique, Philippines",11.75185,122.10647,PLDT Home Fiber,174393,62275,174.39,62.28,19,3,2,3
"Dagohoy, Bohol, Philippines",9.89786,124.2755,PLDT Home Fiber,5065,5508,5.07,5.51,6,3,1,3
"Delfin Albano, Isabela, Philippines",17.25925,121.74234,PLDT,24806,19231,24.81,19.23,15,3,3,3
"Cardona, Rizal, Philippines",14.48493,121.232,Globe,554674,272941,554.67,272.94,7,3,2,2
"Luna, Isabela, Philippines",16.97872,121.73095,PLDT Home Fiber,29063,38740,29.06,38.74,13,3,1,1
"Tunga, Leyte, Philippines",11.2477,124.75751,Converge,487832,356433,487.83,356.43,6,3,1,1
"Lila, Bohol, Philippines",9.61254,124.09755,PLDT Home Fiber,19610,20766,19.61,20.77,7,3,1,1
"Lucban, Quezon, Philippines",14.1144,121.55472,Globe,475397,271456,475.40,271.46,10,3,2,3
"Batad, Iloilo, Philippines",11.40014,123.09015,PLDT Home Fiber,5753,4528,5.75,4.53,10,3,1,3
"Narvacan, Ilocos Sur, Philippines",17.44229,120.49336,PLDT,47700,52953,47.70,52.95,13,3,3,3
"Hindang, Leyte, Philippines",10.44667,124.80722,Globe,63275,52666,63.28,52.67,21,3,1,3
"Bayabas, Surigao del Sur, Philippines",8.97615,126.25224,PLDT Home Fiber,636531,117785,636.53,117.79,9,3,2,2
"Tulunan, Cotabato, Philippines",6.83042,124.87469,Globe,325836,128074,325.84,128.07,13,3,2,3
"Santa Cruz, Davao del Sur, Philippines",6.83551,125.41659,PLDT,6593,5640,6.59,5.64,12,3,1,1
"Casiguran, Aurora, Philippines",16.27707,122.12254,Converge,80346,411,80.35,0.41,16,3,1,1
"San Narciso, Zambales, Philippines",15.01114,120.08963,Globe,48041,49563,48.04,49.56,8,3,1,2
"Milagros, Masbate, Philippines",12.24465,123.5056,PLDT,136525,142811,136.53,142.81,16,3,2,2
"Marcos, Ilocos Norte, Philippines",18.02095,120.7005,Converge,307904,326608,307.90,326.61,91,3,2,2
"Esperanza, Agusan del Sur, Philippines",8.6396,125.522,PLDT,39808,37859,39.81,37.86,11,3,1,1
"Taytay, Palawan, Philippines",10.66876,119.46436,Converge,93713,94049,93.71,94.05,13,3,2,2
"Malilipot, Albay, Philippines",13.29931,123.71824,Globe,53747,22023,53.75,22.02,122,3,2,2
"Bontoc, Southern Leyte, Philippines",10.38378,124.92861,Globe,306565,364979,306.57,364.98,24,3,2,3
"Dueñas, Iloilo, Philippines",11.06582,122.61702,Globe,33795,91085,33.80,91.09,27,3,2,3
"Carmen, Davao del Norte, Philippines",7.35492,125.704,Globe,121880,50579,121.88,50.58,3,3,2,3
"Indang, Cavite, Philippines",14.19204,120.87286,PLDT Home Fiber,78197,90363,78.20,90.36,4,3,2,3
"Bulusan, Sorsogon, Philippines",12.76544,124.09755,Converge,516929,508000,516.93,508.00,8,3,2,2
"Calbiga, Samar, Philippines",11.59294,125.10487,Globe,424011,290678,424.01,290.68,12,3,1,1
"Lavezares, Northern Samar, Philippines",12.5257,124.38654,PLDT,72623,72522,72.62,72.52,17,3,2,3
"Libertad, Misamis Oriental, Philippines",8.5303,124.36989,Globe,6059,27287,6.06,27.29,72,3,1,1
"Mahinog, Camiguin, Philippines",9.17901,124.76303,PLDT Home Fiber,51688,51830,51.69,51.83,5,3,1,1
"Mapandan, Pangasinan, Philippines",16.02726,120.45379,Converge,36653,35068,36.65,35.07,5,3,1,2
"San Isidro, Leyte, Philippines",11.43102,124.36434,PLDT Home Fiber,303248,315836,303.25,315.84,19,3,1,2
"Tayasan, Negros Oriental, Philippines",9.94916,123.05639,PLDT Home Fiber,107083,134380,107.08,134.38,52,3,1,1
"Bangar, La Union, Philippines",16.88295,120.42424,Converge,101408,104230,101.41,104.23,3,3,2,2
"Garcia Hernandez, Bohol, Philippines",9.66884,124.2755,Globe,35927,50181,35.93,50.18,7,3,1,2
"Pambujan, Northern Samar, Philippines",12.46458,124.93964,PLDT,10902,254857,10.90,254.86,9,3,1,1
"Pasuquin, Ilocos Norte, Philippines",18.33859,120.643,PLDT Home Fiber,30130,28011,30.13,28.01,6,3,1,3
"Lianga, Surigao del Sur, Philippines",8.60446,126.02409,PLDT,314750,307567,314.75,307.57,5,3,1,2
"Pitogo, Quezon, Philippines",13.80951,122.10647,PLDT,10577,10517,10.58,10.52,5,3,1,1
"Bantayan, Cebu, Philippines",11.18041,123.7406,PLDT Home Fiber,50653,30434,50.65,30.43,27,3,2,2
"Villaba, Leyte, Philippines",11.17773,124.44201,Globe,32799,13190,32.80,13.19,6,3,1,2
"Lal-lo, Cagayan, Philippines",18.15767,121.87903,Converge,287827,285278,287.83,285.28,13,3,2,3
"Tobias Fornier, Antique, Philippines",10.49944,121.97006,PLDT,36249,46163,36.25,46.16,10,3,3,3
"Dauis, Bohol, Philippines",9.60401,123.82996,PLDT,144119,255907,144.12,255.91,32,3,2,3
"Cauayan City, Isabela, Philippines",16.91662,121.78792,PLDT,312816,354779,312.82,354.78,12,3,1,3
"City of Baybay, Leyte, Philippines",10.66858,124.80409,PLDT,521012,719137,521.01,719.14,5,3,2,3
"Cabucgayan, Biliran, Philippines",11.50169,124.56391,PLDT,18714,33658,18.71,33.66,15,3,3,3
"Tuba, Benguet, Philippines",16.39277,120.56034,PLDT,41682,26492,41.68,26.49,5,3,3,3
"San Francisco, Agusan del Sur, Philippines",8.44573,125.95878,Globe,60003,39272,60.00,39.27,9,3,2,3
"Lambunao, Iloilo, Philippines",11.12265,122.37876,Globe,115423,106117,115.42,106.12,18,3,1,2
"Alangalang, Leyte, Philippines",11.23565,124.88449,Globe,35127,17883,35.13,17.88,18,3,1,2
"Aparri, Cagayan, Philippines",18.33423,121.60549,PLDT Home Fiber,9345,9985,9.35,9.99,13,3,1,1
"Ibaan, Batangas, Philippines",13.81895,121.13082,Converge,292042,339591,292.04,339.59,8,3,2,3
"General Tinio (Papaya), Nueva Ecija, Philippines",15.36345,121.21685,Converge,94255,109610,94.26,109.61,7,3,1,3
"Nasipit, Agusan Del Norte, Philippines",8.93971,125.32468,PLDT Home Fiber,225172,287208,225.17,287.21,9,3,2,3
"Mankayan, Benguet, Philippines",16.87703,120.78097,PLDT Home Fiber,89518,86945,89.52,86.95,6,3,1,2
"City of Catbalogan, Samar, Philippines",11.85683,124.88449,PLDT Home Fiber,207384,377190,207.38,377.19,12,3,2,3
"Puerto Galera, Oriental Mindoro, Philippines",13.44475,120.91878,Converge,94358,77174,94.36,77.17,15,3,2,3
"Penablanca, Cagayan, Philippines",17.66268,121.94731,PLDT Home Fiber,149087,165955,149.09,165.96,12,3,2,2
"San Luis, Batangas, Philippines",13.8406,120.95321,PLDT Home Fiber,529296,400999,529.30,401.00,7,3,2,2
"Magpet, Cotabato, Philippines",7.1332,125.17087,Converge,215099,291166,215.10,291.17,1,2,2,2
"Calintaan, Occidental Mindoro, Philippines",12.60409,121.10229,PLDT Home Fiber,209622,341314,209.62,341.31,18,2,2,2
"Hermosa, Bataan, Philippines",14.83566,120.47709,Globe,446742,380832,446.74,380.83,7,2,1,2
"Lasam, Cagayan, Philippines",18.04769,121.55983,PLDT,16784,45363,16.78,45.36,16,2,1,2
"Bacnotan, La Union, Philippines",16.73397,120.36661,Globe,126504,106016,126.50,106.02,6,2,2,2
"Rizal, Nueva Ecija, Philippines",15.69357,121.10229,Globe,118032,132274,118.03,132.27,6,2,1,2
"Getafe, Bohol, Philippines",10.1189,124.18657,Globe,308253,399209,308.25,399.21,7,2,1,1
"Aglipay, Quirino, Philippines",16.44643,121.60549,PLDT,83566,70518,83.57,70.52,15,2,1,2
"Santa Rita, Samar, Philippines",11.45005,125.01679,PLDT,16461,30611,16.46,30.61,14,2,1,2
"Calauan, Laguna, Philippines",14.14551,121.3146,Globe,124632,116093,124.63,116.09,8,2,1,1
"Bindoy, Negros Oriental, Philippines",9.79453,123.05639,Globe,118209,104743,118.21,104.74,5,2,1,2
"Mataas Na Kahoy, Batangas, Philippines",13.97995,121.09656,Globe,140608,193602,140.61,193.60,9,2,2,2
"Villanueva, Misamis Oriental, Philippines",8.57469,124.80722,Globe,138759,160366,138.76,160.37,17,2,2,2
"San Francisco, Agusan del Sur, Philippines",8.44573,125.95878,PLDT,220286,292579,220.29,292.58,10,2,2,2
"Pio V. Corpuz, Masbate, Philippines",11.84746,124.03072,PLDT Home Fiber,106403,40887,106.40,40.89,28,2,1,2
"Castillejos, Zambales, Philippines",14.94382,120.19357,Globe,59091,52370,59.09,52.37,8,2,2,2
"Pinamalayan, Oriental Mindoro, Philippines",13.01533,121.37703,Converge,105972,105937,105.97,105.94,8,2,1,1
"Bagac, Bataan, Philippines",14.63082,120.41272,Converge,344485,320840,344.49,320.84,8,2,1,2
"Tagana-an, Surigao del Norte, Philippines",9.68866,125.57673,PLDT Home Fiber,194878,206630,194.88,206.63,28,2,2,2
"Villanueva, Misamis Oriental, Philippines",8.57469,124.80722,PLDT Home Fiber,21866,30736,21.87,30.74,6,2,1,1
"Cuenca, Batangas, Philippines",13.9144,121.05071,Globe,119181,119542,119.18,119.54,6,2,1,2
"Laua-an, Antique, Philippines",11.16376,122.11783,PLDT,239944,231206,239.94,231.21,10,2,1,1
"Molave, Zamboanga del Sur, Philippines",8.10419,123.4944,PLDT,11124,6849,11.12,6.85,11,2,1,2
"San Miguel, Iloilo, Philippines",10.78017,122.46653,PLDT Home Fiber,92195,296130,92.20,296.13,20,2,1,1
"Concepcion, Iloilo, Philippines",11.20333,123.09015,PLDT,3205,3356,3.21,3.36,13,2,1,2
"Calauag, Quezon, Philippines",14.11572,122.2427,Globe,31049,24619,31.05,24.62,12,2,1,2
"Gonzaga, Cagayan, Philippines",18.24148,122.10647,Globe,13450,14336,13.45,14.34,45,2,1,2
"San Remigio, Antique, Philippines",10.90711,122.19731,PLDT,345363,211858,345.36,211.86,9,2,2,2
"Atimonan, Quezon, Philippines",13.96507,121.87903,PLDT,217787,201040,217.79,201.04,13,2,1,1
"Kananga, Leyte, Philippines",11.16036,124.57499,PLDT Home Fiber,216776,328441,216.78,328.44,7,2,1,1
"Socorro, Oriental Mindoro, Philippines",13.09119,121.34273,Globe,21453,12633,21.45,12.63,8,2,1,2
"Bagabag, Nueva Vizcaya, Philippines",16.58337,121.28552,PLDT,224270,105699,224.27,105.70,10,2,2,2
"Sagnay, Camarines Sur, Philippines",13.56172,123.5056,Globe,121838,112314,121.84,112.31,12,2,1,2
"Canlaon City, Negros Oriental, Philippines",10.36048,123.19137,Globe,47941,47306,47.94,47.31,23,2,1,2
"Bangui, Ilocos Norte, Philippines",18.49205,120.735,PLDT Home Fiber,168334,85439,168.33,85.44,6,2,1,1
"Lian, Batangas, Philippines",14.00589,120.6545,Converge,92738,96119,92.74,96.12,7,2,1,1
"Gen. S. K. Pendatun, Maguindanao, Philippines",6.81786,124.71882,PLDT,21163,3244,21.16,3.24,49,2,2,2
"Jaro, Leyte, Philippines",11.17583,124.75198,Globe,112116,139612,112.12,139.61,11,2,2,2
"Angat, Bulacan, Philippines",14.92586,121.02204,PLDT,98988,95696,98.99,95.70,12,2,1,2
"Lopez Jaena, Misamis Occidental, Philippines",8.55109,123.76857,PLDT Home Fiber,1342,1852,1.34,1.85,12,2,1,2
"Sindangan, Zamboanga del Norte, Philippines",8.19151,123.05639,PLDT,9851,9341,9.85,9.34,30,2,1,1
"Dolores, Quezon, Philippines",14.00193,121.41133,Converge,259636,151401,259.64,151.40,12,2,1,2
"Santo Domingo, Ilocos Sur, Philippines",17.64462,120.42424,Globe,120260,112591,120.26,112.59,7,2,1,1
"Puerto Galera, Oriental Mindoro, Philippines",13.44475,120.91878,PLDT,16782,65052,16.78,65.05,18,2,1,2
"Cortes, Bohol, Philippines",9.71134,123.89693,Converge,14391,17361,14.39,17.36,24,2,1,2
"San Francisco (Aurora), Quezon, Philippines",13.29776,122.5599,PLDT Home Fiber,51262,49543,51.26,49.54,12,2,1,1
"Sison, Surigao del Norte, Philippines",9.6802,125.48915,PLDT Home Fiber,204138,46199,204.14,46.20,11,2,2,2
"Candon City, Ilocos Sur, Philippines",17.19612,120.44729,PLDT Home Fiber,45009,52566,45.01,52.57,9,2,1,2
"Zaragoza, Nueva Ecija, Philippines",15.46003,120.79246,PLDT,142824,165451,142.82,165.45,10,2,1,1
"San Fabian, Pangasinan, Philippines",16.14188,120.44729,Converge,418487,423956,418.49,423.96,12,2,2,2
"Alcantara, Cebu, Philippines",9.97245,123.41032,PLDT Home Fiber,19236,15075,19.24,15.08,7,2,1,1
"Calauan, Laguna, Philippines",14.14551,121.3146,PLDT,331837,205758,331.84,205.76,12,2,2,2
"San Joaquin, Iloilo, Philippines",10.64155,122.10647,PLDT,30392,34533,30.39,34.53,11,2,2,2
"Diplahan, Zamboanga Sibugay, Philippines",7.74854,122.9663,PLDT Home Fiber,33850,34004,33.85,34.00,2,2,1,2
"Luna, Apayao, Philippines",18.29953,121.21685,PLDT Home Fiber,322763,195361,322.76,195.36,13,2,2,2
"Banna, Ilocos Norte, Philippines",17.95679,120.643,PLDT Home Fiber,52918,62200,52.92,62.20,11,2,2,2
"Gutalac, Zamboanga del Norte, Philippines",7.95003,122.37876,PLDT,29043,27184,29.04,27.18,9,2,1,1
"Bani, Pangasinan, Philippines",16.22291,119.85838,PLDT,59761,8073,59.76,8.07,9,2,1,2
"Manolo Fortich, Bukidnon, Philippines",8.39002,124.88449,PLDT Home Fiber,98278,97673,98.28,97.67,2,2,1,2
"Pugo, La Union, Philippines",16.32133,120.47609,Converge,87187,167143,87.19,167.14,9,2,1,2
"San Enrique, Iloilo, Philippines",11.10989,122.72943,PLDT,139345,114003,139.35,114.00,10,2,1,1
"Lutayan, Sultan Kudarat, Philippines",6.59679,124.88449,PLDT,2421,50633,2.42,50.63,166,2,1,1
"Pastrana, Leyte, Philippines",11.11969,124.88449,PLDT,4722,4390,4.72,4.39,54,2,1,1
"Ramon, Isabela, Philippines",16.8047,121.52558,PLDT,4759,4732,4.76,4.73,9,2,1,2
"Alcala, Pangasinan, Philippines",15.8546,120.53942,PLDT,309284,287336,309.28,287.34,9,2,2,2
"Tigbauan, Iloilo, Philippines",10.6746,122.37648,PLDT Home Fiber,15379,8844,15.38,8.84,16,2,2,2
"Hinundayan, Southern Leyte, Philippines",10.33731,125.22584,Globe,43374,49607,43.37,49.61,23,2,1,1
"Candelaria, Quezon, Philippines",13.94899,121.42276,Globe,100542,112733,100.54,112.73,8,2,1,1
"Tago, Surigao del Sur, Philippines",8.95941,126.15454,PLDT Home Fiber,198703,60051,198.70,60.05,10,2,1,2
"Carranglan, Nueva Ecija, Philippines",15.97584,121.03351,PLDT Home Fiber,276861,248827,276.86,248.83,16,2,1,1
"Morong, Bataan, Philippines",14.6798,120.26759,PLDT Home Fiber,124361,75450,124.36,75.45,7,2,1,1
"Cortes, Bohol, Philippines",9.71134,123.89693,Globe,314318,309111,314.32,309.11,19,2,1,1
"Labangan, Zamboanga del Sur, Philippines",7.85732,123.503,Globe,44355,25136,44.36,25.14,17,2,1,1
"Balayan, Batangas, Philippines",13.94995,120.72973,PLDT,24624,30689,24.62,30.69,8,2,2,2
"Ibajay, Aklan, Philippines",11.75186,122.18596,Globe,47824,65904,47.82,65.90,19,2,2,2
"Dipaculao, Aurora, Philippines",15.84995,121.5377,PLDT Home Fiber,42278,49514,42.28,49.51,18,2,1,1
"Irosin, Sorsogon, Philippines",12.72398,124.04187,Converge,18004,15583,18.00,15.58,5,2,1,1
"Malangas, Zamboanga Sibugay, Philippines",7.62402,123.0001,PLDT,4570,3729,4.57,3.73,24,2,1,2
"Candon City, Ilocos Sur, Philippines",17.19612,120.44729,Globe,121015,437942,121.02,437.94,6,2,2,2
"Macabebe, Pampanga, Philippines",14.89732,120.6545,PLDT,532054,358659,532.05,358.66,23,2,2,2
"San Lorenzo, Guimaras, Philippines",10.60458,122.68425,PLDT Home Fiber,192510,198035,192.51,198.04,15,2,1,2
"Naguilian, La Union, Philippines",16.52435,120.42424,Globe,136163,79479,136.16,79.48,5,2,1,1
"Gutalac, Zamboanga del Norte, Philippines",7.95003,122.37876,PLDT Home Fiber,111703,115197,111.70,115.20,9,2,1,1
"Matnog, Sorsogon, Philippines",12.60511,124.04187,PLDT,106249,131616,106.25,131.62,14,2,2,2
"Sugbongcogon, Misamis Oriental, Philippines",8.94581,124.79065,PLDT Home Fiber,6383,7768,6.38,7.77,17,2,1,1
"Padada, Davao del Sur, Philippines",6.6593,125.33565,Globe,47370,48296,47.37,48.30,5,2,1,1
"Tayug, Pangasinan, Philippines",16.01085,120.74649,Globe,209232,81140,209.23,81.14,10,2,2,2
"Cuyapo, Nueva Ecija, Philippines",15.79995,120.68901,Converge,59989,46516,59.99,46.52,6,2,2,2
"Aleosan, Cotabato, Philippines",7.18894,124.63034,PLDT Home Fiber,711438,787709,711.44,787.71,10,2,2,2
"Kalayaan, Laguna, Philippines",14.32356,121.47757,Converge,76102,73829,76.10,73.83,11,2,1,2
"Palo, Leyte, Philippines",11.15847,124.99191,Converge,215708,309344,215.71,309.34,7,2,2,2
"Mogpog, Marinduque, Philippines",13.50444,121.89041,PLDT Home Fiber,23819,15842,23.82,15.84,8,2,1,1
"Buenavista, Agusan Del Norte, Philippines",8.97318,125.40853,PLDT,52885,138516,52.89,138.52,77,2,1,2
"San Marcelino, Zambales, Philippines",15.02605,120.27435,PLDT Home Fiber,6247,35884,6.25,35.88,7,2,1,2
