Location Name,Latitude,Longitude,Provider,Download Speed,Upload Speed,Download Speed Mbps,Upload Speed Mbps,Minimum Latency,Test Count,Sample Count,Device Count
"Cabuyao City, Laguna, Philippines",14.27433,121.11961,Smart,55433,4191,55.43,4.19,20,413,127,198
"Subic Bay Freeport Zone, Philippines",14.80319,120.30033,DITO,18445,8999,18.45,9.00,28,411,32,48
"City of Batac, Ilocos Norte, Philippines",18.04961,120.59698,Globe,36471,8518,36.47,8.52,23,408,38,59
"San Fernando City, La Union, Philippines",16.61592,120.32102,Smart,49108,4473,49.11,4.47,16,405,140,196
"Tanza, Cavite, Philippines",14.34293,120.85032,DITO,29043,2418,29.04,2.42,26,403,97,155
"Maasin, Southern Leyte, Philippines",10.13272,124.84081,Globe,12416,5216,12.42,5.22,50,402,59,77
"Bayombong, Nueva Vizcaya, Philippines",16.48042,121.14813,Smart,27106,1631,27.11,1.63,27,397,74,101
"San Jose City, Nueva Ecija, Philippines",15.79188,120.99008,Globe,31551,6710,31.55,6.71,21,397,67,114
"San Pablo City, Laguna, Philippines",14.06422,121.32326,Smart,56073,6325,56.07,6.33,18,396,122,185
"San Carlos City, Negros Occidental, Philippines",10.48344,123.30371,Smart,45185,7794,45.19,7.79,19,394,53,74
"Carcar, Cebu, Philippines",10.10478,123.64147,Globe,16188,8616,16.19,8.62,43,392,50,74
"Solano, Nueva Vizcaya, Philippines",16.51774,121.18012,Globe,26364,2978,26.36,2.98,29,389,70,103
"Mexico, Pampanga, Philippines",15.06457,120.72033,Smart,25200,3482,25.20,3.48,21,388,110,171
"General Mariano Alvarez, Cavite, Philippines",14.29525,121.0071,Globe,33355,5970,33.36,5.97,19,387,70,102
"Cabuyao City, Laguna, Philippines",14.27433,121.11961,DITO,23411,2258,23.41,2.26,25,386,87,137
"Carmona, Cavite, Philippines",14.3135,121.05712,Smart,30908,2951,30.91,2.95,24,386,122,176
"Santa Maria, Bulacan, Philippines",14.82898,120.97616,DITO,17046,4455,17.05,4.46,31,386,77,105
"Midsayap, Cotabato, Philippines",7.19181,124.53474,Globe,16132,7779,16.13,7.78,35,386,32,47
"Guiguinto, Bulacan, Philippines",14.82832,120.88429,Globe,28289,6348,28.29,6.35,24,384,78,137
"Meycauayan, Bulacan, Philippines",14.73772,120.96077,Globe,27749,5412,27.75,5.41,23,384,135,205
"Cabanatuan City, Nueva Ecija, Philippines",15.49943,121.01057,DITO,30657,8744,30.66,8.74,24,383,94,141
"Danao, Cebu, Philippines",10.52013,124.02712,Globe,12327,2979,12.33,2.98,43,381,81,121
"Ormoc City, Leyte, Philippines",11.03843,124.61927,DITO,51384,3246,51.38,3.25,29,381,61,94
"Baliwag, Bulacan, Philippines",14.96569,120.89431,Smart,43129,3742,43.13,3.74,18,377,100,161
"Malabon, Metro Manila, Philippines",14.65793,120.95118,DITO,56581,8029,56.58,8.03,17,375,95,130
"Toledo, Cebu, Philippines",10.38705,123.65017,Smart,29844,4611,29.84,4.61,21,374,67,93
"Pavia, Iloilo, Philippines",10.7748,122.54261,Smart,63103,7434,63.10,7.43,17,373,91,142
"Naga City, Camarines Sur, Philippines",13.6475,123.27003,DITO,29148,2330,29.15,2.33,27,364,110,151
"Legazpi City, Albay, Philippines",13.11288,123.76295,DITO,41213,5391,41.21,5.39,28,362,89,136
"Binangonan, Rizal, Philippines",14.48441,121.1869,Smart,53409,7758,53.41,7.76,16,362,112,174
"Palo, Leyte, Philippines",11.15847,124.99191,Globe,18480,6754,18.48,6.75,51,360,42,63
"Batangas City, Batangas, Philippines",13.75641,121.05833,DITO,36450,5540,36.45,5.54,23,359,102,141
"Balanga City, Bataan, Philippines",14.67454,120.47033,Globe,26048,5318,26.05,5.32,24,354,101,143
"Bato, Camarines Sur, Philippines",13.31907,123.31494,Smart,31512,1272,31.51,1.27,20,354,12,13
"Tugaya, Lanao del Sur, Philippines",7.89514,124.14207,Globe,37967,23458,37.97,23.46,38,353,2,3
"Sablayan, Occidental Mindoro, Philippines",12.88349,120.98763,Smart,17475,3323,17.48,3.32,30,349,14,27
"Bago, Negros Occidental, Philippines",10.53757,122.83609,Smart,34174,4543,34.17,4.54,18,348,78,104
"Tanay, Rizal, Philippines",14.61419,121.37703,Globe,43805,11011,43.81,11.01,17,347,70,91
"Bayombong, Nueva Vizcaya, Philippines",16.48042,121.14813,Globe,18191,4503,18.19,4.50,29,347,79,107
"Trece Martires City, Cavite, Philippines",14.28222,120.86837,Globe,19342,4973,19.34,4.97,19,345,88,130
"Danao, Cebu, Philippines",10.52013,124.02712,Smart,62558,5667,62.56,5.67,16,344,75,106
"Bago, Negros Occidental, Philippines",10.53757,122.83609,Globe,10747,3575,10.75,3.58,47,342,83,122
"Tanauan City, Batangas, Philippines",14.08354,121.14762,Smart,30867,5871,30.87,5.87,23,334,112,165
"Laoang, Northern Samar, Philippines",12.50219,125.01679,Globe,5704,6332,5.70,6.33,48,332,20,25
"Dumaguete City, Negros Oriental, Philippines",9.29841,123.29249,DITO,30546,5341,30.55,5.34,25,331,77,101
"Tarlac City, Tarlac, Philippines",15.48808,120.58719,DITO,49261,8216,49.26,8.22,24,330,104,163
"Escalante City, Negros Occidental, Philippines",10.84117,123.49908,Globe,11742,3032,11.74,3.03,47,329,23,34
"Ozamiz, Misamis Occidental, Philippines",8.15,123.85033,Globe,25161,9629,25.16,9.63,33,329,43,63
"Binangonan, Rizal, Philippines",14.48441,121.1869,Globe,54068,11465,54.07,11.47,15,327,118,168
"Tabaco City, Albay, Philippines",13.36138,123.72876,Smart,33746,4807,33.75,4.81,21,320,54,77
"Butuan City, Agusan Del Norte, Philippines",8.94753,125.54063,Smart,55812,7044,55.81,7.04,20,320,95,140
"Silang, Cavite, Philippines",14.22025,120.96469,DITO,25024,3480,25.02,3.48,24,320,62,105
"General Luna, Surigao del Norte, Philippines",9.78375,126.15657,Globe,12343,7265,12.34,7.27,36,318,51,77
"City of Baybay, Leyte, Philippines",10.66858,124.80409,Globe,15105,4089,15.11,4.09,48,317,54,80
"Liloan, Cebu, Philippines",10.39926,124.00002,DITO,22536,3662,22.54,3.66,34,316,63,98
"Cadiz City, Negros Occidental, Philippines",10.86192,123.23632,Globe,10938,6092,10.94,6.09,38,315,44,69
"Olongapo City, Zambales, Philippines",14.88739,120.36661,DITO,44418,6299,44.42,6.30,24,315,57,85
"Sorsogon City, Sorsogon, Philippines",12.97888,123.98477,Smart,53718,7171,53.72,7.17,22,315,70,109
"Gapan City, Nueva Ecija, Philippines",15.29121,121.01057,Smart,36140,4740,36.14,4.74,28,314,53,84
"Digos, Davao del Sur, Philippines",6.74347,125.35515,Smart,40670,6401,40.67,6.40,26,313,67,103
"San Jose, Dinagat Islands, Philippines",10.01955,125.57603,Globe,12726,1013,12.73,1.01,32,306,12,18
"Kalibo, Aklan, Philippines",11.70734,122.36986,Smart,89355,8083,89.36,8.08,26,306,92,137
"Roxas City, Capiz, Philippines",11.55288,122.74072,Globe,19625,7394,19.63,7.39,39,305,60,102
"Los Baños, Laguna, Philippines",14.17731,121.22161,Globe,31825,9023,31.83,9.02,22,304,94,150
"City of Tayabas, Quezon, Philippines",14.01135,121.55983,Globe,42902,4801,42.90,4.80,22,302,43,63
"Valencia City, Bukidnon, Philippines",7.86319,125.17087,Globe,21064,6798,21.06,6.80,28,301,68,110
"Tagum, Davao del Norte, Philippines",7.44742,125.80246,DITO,29666,4815,29.67,4.82,37,301,86,118
"Urdaneta City, Pangasinan, Philippines",15.98194,120.59698,Smart,41420,4853,41.42,4.85,18,301,96,131
"Compostela, Cebu, Philippines",10.45408,124.013,Globe,12818,4888,12.82,4.89,40,301,61,90
"Baliwag, Bulacan, Philippines",14.96569,120.89431,Globe,40343,5266,40.34,5.27,21,300,114,166
"Cadiz City, Negros Occidental, Philippines",10.86192,123.23632,Smart,27368,5837,27.37,5.84,30,300,45,54
"Parang, Maguindanao, Philippines",7.34766,124.2755,Globe,21060,7233,21.06,7.23,38,298,9,13
"Taytay, Rizal, Philippines",14.55288,121.12571,DITO,34531,4130,34.53,4.13,25,297,87,123
"Bambang, Nueva Vizcaya, Philippines",16.40415,121.10229,Globe,13265,4161,13.27,4.16,26,295,47,76
"Dipolog City, Zamboanga del Norte, Philippines",8.58717,123.34035,Globe,15758,7213,15.76,7.21,37,293,49,73
"Mariveles, Bataan, Philippines",14.4354,120.49003,Smart,38312,2770,38.31,2.77,24,293,80,116
"Magalang, Pampanga, Philippines",15.21394,120.66181,Globe,28802,6484,28.80,6.48,18,292,69,108
"San Jose City, Nueva Ecija, Philippines",15.79188,120.99008,Smart,37799,6268,37.80,6.27,30,291,64,103
"Calapan City, Oriental Mindoro, Philippines",13.36643,121.19395,Smart,50512,10418,50.51,10.42,21,290,52,81
"Kawit, Cavite, Philippines",14.44588,120.90871,Smart,50802,6811,50.80,6.81,21,287,81,126
"Kabankalan City, Negros Occidental, Philippines",9.91341,122.85358,Globe,13799,6155,13.80,6.16,44,286,49,75
"Masbate City, Masbate, Philippines",12.31777,123.55041,Globe,17062,2946,17.06,2.95,40,286,41,56
"Matalam, Cotabato, Philippines",7.17236,124.92861,Globe,22696,9307,22.70,9.31,35,285,10,11
"Cauayan City, Isabela, Philippines",16.91662,121.78792,Smart,47019,6496,47.02,6.50,25,285,63,91
"Talisay, Negros Occidental, Philippines",10.74828,122.98012,Globe,12979,3308,12.98,3.31,42,283,97,126
"Palo, Leyte, Philippines",11.15847,124.99191,Smart,30995,9418,31.00,9.42,22,283,61,85
"La Trinidad, Benguet, Philippines",16.44844,120.59047,Smart,28545,3027,28.55,3.03,20,281,64,106
"Solano, Nueva Vizcaya, Philippines",16.51774,121.18012,Smart,33920,2581,33.92,2.58,24,280,55,84
"Santo Tomas, Batangas, Philippines",14.08754,121.17764,DITO,30560,5364,30.56,5.36,23,278,77,108
"Tagbilaran City, Bohol, Philippines",9.6534,123.86703,DITO,63616,7263,63.62,7.26,33,274,43,64
"Lucena City, Quezon, Philippines",13.94139,121.62345,DITO,29325,4446,29.33,4.45,24,274,67,94
"Iriga City, Camarines Sur, Philippines",13.42095,123.41361,Smart,68004,6888,68.00,6.89,19,273,61,89
"Bambang, Nueva Vizcaya, Philippines",16.40415,121.10229,Smart,22071,1525,22.07,1.53,24,270,53,71
"Lingayen, Pangasinan, Philippines",16.00973,120.22449,Globe,30647,6110,30.65,6.11,20,270,58,80
"El Nido, Palawan, Philippines",11.19892,119.42317,Smart,47785,10577,47.79,10.58,46,269,51,74
"Catarman, Northern Samar, Philippines",12.44271,124.61927,Globe,12981,7419,12.98,7.42,44,268,60,83
"Angono, Rizal, Philippines",14.52592,121.15321,Smart,82622,10306,82.62,10.31,15,268,77,109
"Marawi City, Lanao del Sur, Philippines",8.0292,124.29772,Globe,14160,4923,14.16,4.92,30,267,39,66
"Vigan City, Ilocos Sur, Philippines",17.56485,120.38781,Globe,52509,9727,52.51,9.73,23,266,60,95
"Nabunturan, Davao de Oro, Philippines",7.54501,126.02409,Globe,16371,9360,16.37,9.36,33,266,17,27
"Isulan, Sultan Kudarat, Philippines",6.6318,124.44201,Globe,20735,9722,20.74,9.72,35,264,32,49
"Kapatagan, Lanao del Norte, Philippines",7.86776,123.72942,Globe,12119,7994,12.12,7.99,30,263,15,19
"La Carlota City, Negros Occidental, Philippines",10.41437,122.97757,Smart,69881,6728,69.88,6.73,17,262,54,76
"Manolo Fortich, Bukidnon, Philippines",8.39002,124.88449,Globe,16821,9051,16.82,9.05,31,262,49,69
"Naic, Cavite, Philippines",14.29649,120.79246,Globe,23400,8088,23.40,8.09,18,261,66,91
"Roxas City, Capiz, Philippines",11.55288,122.74072,Smart,51962,6192,51.96,6.19,24,261,71,106
"Guiguinto, Bulacan, Philippines",14.82832,120.88429,Smart,49368,5848,49.37,5.85,18,260,88,135
"City of Baybay, Leyte, Philippines",10.66858,124.80409,Smart,60175,4377,60.18,4.38,20,259,62,83
"Naic, Cavite, Philippines",14.29649,120.79246,Smart,51175,4591,51.18,4.59,22,256,53,70
"Pagadian City, Zamboanga del Sur, Philippines",7.86265,123.37106,Smart,83404,9687,83.40,9.69,18,256,71,100
"Santiago, Isabela, Philippines",16.69679,121.55865,Smart,36954,4033,36.95,4.03,24,256,76,109
"Laoag City, Ilocos Norte, Philippines",18.21075,120.58547,Smart,63400,7724,63.40,7.72,19,254,80,108
"Panabo City, Davao del Norte, Philippines",7.30822,125.68662,Smart,33138,6795,33.14,6.80,26,253,63,92
"Monkayo, Davao de Oro, Philippines",7.82426,126.0537,Globe,23154,7837,23.15,7.84,33,253,6,11
"Labo, Camarines Norte, Philippines",14.13903,122.7633,Smart,54542,4547,54.54,4.55,21,250,33,50
"San Carlos City, Pangasinan, Philippines",15.92589,120.34827,Smart,38976,5590,38.98,5.59,18,248,54,81
"Sorsogon City, Sorsogon, Philippines",12.97888,123.98477,Globe,46647,7773,46.65,7.77,36,248,40,69
"Polomolok, South Cotabato, Philippines",6.22451,125.06084,Globe,14371,5221,14.37,5.22,36,245,47,69
"Echague, Isabela, Philippines",16.66606,121.78792,Globe,19339,3784,19.34,3.78,29,245,31,48
"Polangui, Albay, Philippines",13.29368,123.48542,Smart,82537,8845,82.54,8.85,20,245,47,60
"Daraga, Albay, Philippines",13.12278,123.69588,Smart,55831,6379,55.83,6.38,22,245,69,110
"Panabo City, Davao del Norte, Philippines",7.30822,125.68662,DITO,20001,6369,20.00,6.37,37,244,40,56
"Kabankalan City, Negros Occidental, Philippines",9.91341,122.85358,Smart,36271,8393,36.27,8.39,28,244,53,77
"Meycauayan, Bulacan, Philippines",14.73772,120.96077,DITO,30908,9063,30.91,9.06,26,244,72,95
"Subic Bay Freeport Zone, Philippines",14.80319,120.30033,Globe,33072,6723,33.07,6.72,21,242,94,128
"Concepcion, Iloilo, Philippines",11.20333,123.09015,Globe,21661,14711,21.66,14.71,44,242,8,9
"Lingayen, Pangasinan, Philippines",16.00973,120.22449,Smart,40553,3057,40.55,3.06,19,241,63,81
"Valencia City, Bukidnon, Philippines",7.86319,125.17087,Smart,58771,10103,58.77,10.10,19,241,64,89
"Saguday, Quirino, Philippines",16.54611,121.57125,Globe,14712,6378,14.71,6.38,29,241,7,10
"Floridablanca, Pampanga, Philippines",14.9619,120.49471,Globe,34471,7152,34.47,7.15,21,241,36,59
"Goa, Camarines Sur, Philippines",13.73619,123.41593,Smart,26510,2988,26.51,2.99,20,240,39,66
"Guagua, Pampanga, Philippines",14.96374,120.63244,Smart,31938,2550,31.94,2.55,21,240,61,87
"Tabaco City, Albay, Philippines",13.36138,123.72876,Globe,19439,4005,19.44,4.01,36,240,61,83
"Vigan City, Ilocos Sur, Philippines",17.56485,120.38781,Smart,38033,2717,38.03,2.72,21,239,44,60
"La Trinidad, Benguet, Philippines",16.44844,120.59047,Globe,18640,4029,18.64,4.03,25,238,55,90
"Trece Martires City, Cavite, Philippines",14.28222,120.86837,Smart,27918,4149,27.92,4.15,22,237,85,139
"San Carlos City, Pangasinan, Philippines",15.92589,120.34827,Globe,15602,5104,15.60,5.10,20,237,53,85
"Subic Bay Freeport Zone, Philippines",14.80319,120.30033,Smart,49754,3844,49.75,3.84,22,235,89,122
"Dagupan City, Pangasinan, Philippines",16.03375,120.33202,DITO,56010,8584,56.01,8.58,23,235,56,84
"Nabua, Camarines Sur, Philippines",13.4069,123.37324,Globe,18485,2559,18.49,2.56,24,233,30,50
"Hilongos, Leyte, Philippines",10.39469,124.84034,Globe,11193,2507,11.19,2.51,46,231,37,53
"City of Tabuk, Kalinga, Philippines",17.42402,121.3999,Globe,16719,7332,16.72,7.33,26,230,35,40
"Naga, Cebu, Philippines",10.20764,123.75821,Smart,43014,7606,43.01,7.61,19,229,57,84
"Calasiao, Pangasinan, Philippines",16.00949,120.35759,Smart,39444,3743,39.44,3.74,18,229,68,94
"Calasiao, Pangasinan, Philippines",16.00949,120.35759,Globe,19768,3215,19.77,3.22,23,229,49,76
"San Jose de Buenavista, Antique, Philippines",10.74901,121.94128,Smart,32528,3333,32.53,3.33,20,228,40,62
"City of Bayugan, Agusan del Sur, Philippines",8.71381,125.74865,Globe,25303,10574,25.30,10.57,28,228,10,15
"Malolos, Bulacan, Philippines",14.86049,120.80916,DITO,47515,10760,47.52,10.76,27,227,64,97
"Tanay, Rizal, Philippines",14.61419,121.37703,Smart,28060,4857,28.06,4.86,17,227,64,91
"Angono, Rizal, Philippines",14.52592,121.15321,Globe,35317,9038,35.32,9.04,15,226,84,122
"Kidapawan, Cotabato, Philippines",7.02127,125.09019,Smart,68995,8650,69.00,8.65,28,225,64,95
"Sagay City, Negros Occidental, Philippines",10.84555,123.37106,Globe,12172,4137,12.17,4.14,39,225,49,69
"Binalonan, Pangasinan, Philippines",16.05355,120.60848,Smart,41084,5065,41.08,5.07,17,224,46,61
"Porac, Pampanga, Philippines",15.06974,120.55007,Globe,33048,6185,33.05,6.19,20,222,53,82
"Guinobatan, Albay, Philippines",13.15419,123.55041,Globe,18941,5632,18.94,5.63,34,221,25,38
"Norzagaray, Bulacan, Philippines",14.89659,121.14813,Globe,33706,7776,33.71,7.78,22,221,61,89
"Compostela, Cebu, Philippines",10.45408,124.013,Smart,85482,8255,85.48,8.26,14,221,51,69
"Polomolok, South Cotabato, Philippines",6.22451,125.06084,Smart,47009,9809,47.01,9.81,28,221,68,103
"Kawit, Cavite, Philippines",14.44588,120.90871,Globe,40873,8644,40.87,8.64,16,220,69,115
"Amadeo, Cavite, Philippines",14.18985,120.92452,Smart,52059,4301,52.06,4.30,24,219,46,75
"Indang, Cavite, Philippines",14.19204,120.87286,Globe,41308,6865,41.31,6.87,21,218,32,50
"Pulilan, Bulacan, Philippines",14.90243,120.8459,Smart,36671,3337,36.67,3.34,17,216,56,86
"Capas, Tarlac, Philippines",15.34633,120.59344,Smart,63277,4460,63.28,4.46,19,216,68,101
"Bacolor, Pampanga, Philippines",14.99692,120.65235,Smart,26791,5110,26.79,5.11,18,215,72,109
"Guimbal, Iloilo, Philippines",10.66341,122.32057,Smart,18418,5346,18.42,5.35,16,215,16,20
"Nabua, Camarines Sur, Philippines",13.4069,123.37324,Smart,41779,5474,41.78,5.47,20,215,43,69
"Vinzons, Camarines Norte, Philippines",14.21145,122.88741,Smart,59455,7618,59.46,7.62,19,215,25,36
"San Miguel, Catanduanes, Philippines",13.68541,124.26439,Smart,17321,2314,17.32,2.31,30,214,9,12
"Trece Martires City, Cavite, Philippines",14.28222,120.86837,DITO,20225,2364,20.23,2.36,25,212,45,64
"City of El Salvador, Misamis Oriental, Philippines",8.47767,124.47527,Globe,18560,6218,18.56,6.22,27,211,16,25
"Victorias, Negros Occidental, Philippines",10.901,123.07045,Smart,32642,4893,32.64,4.89,24,211,42,58
"Murcia, Negros Occidental, Philippines",10.60643,123.03944,Globe,14229,5105,14.23,5.11,45,211,34,49
"Calatrava, Negros Occidental, Philippines",10.62843,123.39349,Globe,12373,6796,12.37,6.80,39,210,15,21
"Limay, Bataan, Philippines",14.53661,120.56245,Globe,23126,4771,23.13,4.77,25,210,35,48
"Nasugbu, Batangas, Philippines",14.09404,120.68901,Globe,37541,7374,37.54,7.37,21,210,69,110
"Marilao, Bulacan, Philippines",14.77237,120.96001,DITO,21689,4091,21.69,4.09,29,210,76,120
"Daet, Camarines Norte, Philippines",14.10303,122.9325,DITO,21557,1768,21.56,1.77,29,210,49,74
"Moalboal, Cebu, Philippines",9.93681,123.42714,Smart,95097,10544,95.10,10.54,18,209,38,55
"Bogo City, Cebu, Philippines",11.04623,124.00287,Smart,30220,9005,30.22,9.01,20,209,46,61
"Maasin, Southern Leyte, Philippines",10.13272,124.84081,Smart,32386,3385,32.39,3.39,21,209,34,52
"City of Mati, Davao Oriental, Philippines",6.95722,126.15454,Smart,49266,9666,49.27,9.67,29,209,37,59
"Catarman, Northern Samar, Philippines",12.44271,124.61927,Smart,24856,7247,24.86,7.25,27,208,43,67
"Midsayap, Cotabato, Philippines",7.19181,124.53474,Smart,23646,5046,23.65,5.05,32,206,37,54
"General Mariano Alvarez, Cavite, Philippines",14.29525,121.0071,Smart,41777,3914,41.78,3.91,23,206,60,85
"Porac, Pampanga, Philippines",15.06974,120.55007,Smart,36111,4805,36.11,4.81,16,204,74,107
"Tacurong City, Sultan Kudarat, Philippines",6.6866,124.66353,Smart,49285,9672,49.29,9.67,27,204,32,51
"Dinalupihan, Bataan, Philippines",14.88605,120.44729,Smart,45830,3873,45.83,3.87,21,203,55,69
"Jordan, Guimaras, Philippines",10.59807,122.57121,Globe,12575,4680,12.58,4.68,39,202,15,27
"Subic, Zambales, Philippines",14.83066,120.18202,Smart,57051,5060,57.05,5.06,21,202,52,73
"Tuguegarao City, Cagayan, Philippines",17.60306,121.75374,Smart,42302,4708,42.30,4.71,23,201,71,100
"Pili, Camarines Sur, Philippines",13.55521,123.28126,Globe,17955,2373,17.96,2.37,25,201,61,97
"Compostela, Davao de Oro, Philippines",7.67742,126.15454,Globe,22669,10303,22.67,10.30,32,200,15,20
"Medellin, Cebu, Philippines",11.1491,123.98615,DITO,23094,427,23.09,0.43,40,200,9,15
"Lubao, Pampanga, Philippines",14.92678,120.58795,Smart,39847,5838,39.85,5.84,19,200,49,82
"Daraga, Albay, Philippines",13.12278,123.69588,Globe,28265,4583,28.27,4.58,33,199,63,99
"Ilagan City, Isabela, Philippines",17.12845,122.12918,Globe,35871,6275,35.87,6.28,25,198,57,75
"Surigao, Surigao del Norte, Philippines",9.79022,125.49311,Smart,56347,5914,56.35,5.91,22,197,66,98
"Tanauan City, Batangas, Philippines",14.08354,121.14762,DITO,23360,4412,23.36,4.41,24,196,53,80
"Libmanan, Camarines Sur, Philippines",13.69376,123.05982,Smart,39758,5654,39.76,5.65,20,196,27,41
"Malasiqui, Pangasinan, Philippines",15.92028,120.41443,Smart,37282,3387,37.28,3.39,18,195,42,59
"Pateros, Metro Manila, Philippines",14.54838,121.07077,Globe,49596,8273,49.60,8.27,16,195,53,79
"Samal, Davao del Norte, Philippines",7.08352,125.70578,Smart,26819,3857,26.82,3.86,25,195,48,68
"Consolacion, Cebu, Philippines",10.37581,123.95694,DITO,30657,1916,30.66,1.92,33,195,47,80
"Looc, Romblon, Philippines",12.27549,122.00418,Smart,22793,2176,22.79,2.18,18,194,8,9
"Sogod, Southern Leyte, Philippines",10.44929,125.01679,Globe,11878,2126,11.88,2.13,47,194,41,62
"Tagoloan, Misamis Oriental, Philippines",8.51877,124.80722,Globe,19743,7178,19.74,7.18,24,192,15,27
"Kalibo, Aklan, Philippines",11.70734,122.36986,DITO,26093,1572,26.09,1.57,44,192,20,23
"Cordova, Cebu, Philippines",10.25278,123.9494,Smart,59068,6875,59.07,6.88,16,191,42,60
"Lambunao, Iloilo, Philippines",11.12265,122.37876,Globe,12089,10246,12.09,10.25,51,191,8,13
"Nasugbu, Batangas, Philippines",14.09404,120.68901,Smart,41797,5238,41.80,5.24,24,191,68,103
"Calbayog, Samar, Philippines",12.0685,124.59081,Smart,47657,7255,47.66,7.26,25,191,38,59
"Panglao, Bohol, Philippines",9.56947,123.78721,Globe,35178,13091,35.18,13.09,41,190,43,68
"Bauang, La Union, Philippines",16.51433,120.35508,Globe,26070,8712,26.07,8.71,22,189,55,69
"Malasiqui, Pangasinan, Philippines",15.92028,120.41443,Globe,60112,6837,60.11,6.84,18,189,24,38
